full_path,camera,date_dir,image,brightness,datetime
ba_1_organized/Aug_26/26_08_18_55.jpg,ba_1,Aug_26,26_08_18_55.jpg,3.313138020833333,2025-08-26 18:55:00
ba_1_organized/Aug_26/26_08_19_00.jpg,ba_1,Aug_26,26_08_19_00.jpg,2.5366612413194445,2025-08-26 19:00:00
ba_1_organized/Aug_26/26_08_19_05.jpg,ba_1,Aug_26,26_08_19_05.jpg,2.4681467013888887,2025-08-26 19:05:00
ba_1_organized/Aug_26/26_08_19_10.jpg,ba_1,Aug_26,26_08_19_10.jpg,2.527666015625,2025-08-26 19:10:00
ba_1_organized/Aug_26/26_08_19_15.jpg,ba_1,Aug_26,26_08_19_15.jpg,2.4890657552083333,2025-08-26 19:15:00
ba_1_organized/Aug_26/26_08_19_20.jpg,ba_1,Aug_26,26_08_19_20.jpg,2.3342046440972224,2025-08-26 19:20:00
ba_1_organized/Aug_26/26_08_19_25.jpg,ba_1,Aug_26,26_08_19_25.jpg,1.618896484375,2025-08-26 19:25:00
ba_1_organized/Aug_26/26_08_19_30.jpg,ba_1,Aug_26,26_08_19_30.jpg,1.3209212239583332,2025-08-26 19:30:00
ba_1_organized/Aug_26/26_08_19_35.jpg,ba_1,Aug_26,26_08_19_35.jpg,1.142384982638889,2025-08-26 19:35:00
ba_1_organized/Aug_26/26_08_19_40.jpg,ba_1,Aug_26,26_08_19_40.jpg,0.8103059895833333,2025-08-26 19:40:00
ba_1_organized/Aug_26/26_08_19_45.jpg,ba_1,Aug_26,26_08_19_45.jpg,0.44748480902777776,2025-08-26 19:45:00
ba_1_organized/Aug_26/26_08_19_50.jpg,ba_1,Aug_26,26_08_19_50.jpg,0.212724609375,2025-08-26 19:50:00
ba_1_organized/Aug_26/26_08_19_55.jpg,ba_1,Aug_26,26_08_19_55.jpg,0.13884657118055554,2025-08-26 19:55:00
ba_1_organized/Aug_26/26_08_20_00.jpg,ba_1,Aug_26,26_08_20_00.jpg,0.08782660590277777,2025-08-26 20:00:00
ba_1_organized/Aug_26/26_08_20_06.jpg,ba_1,Aug_26,26_08_20_06.jpg,0.06526692708333333,2025-08-26 20:06:00
ba_1_organized/Aug_26/26_08_20_11.jpg,ba_1,Aug_26,26_08_20_11.jpg,0.0395703125,2025-08-26 20:11:00
ba_1_organized/Aug_26/26_08_20_16.jpg,ba_1,Aug_26,26_08_20_16.jpg,0.010374348958333333,2025-08-26 20:16:00
ba_1_organized/Aug_26/26_08_20_21.jpg,ba_1,Aug_26,26_08_20_21.jpg,0.010036892361111112,2025-08-26 20:21:00
ba_1_organized/Aug_26/26_08_20_26.jpg,ba_1,Aug_26,26_08_20_26.jpg,0.008807508680555555,2025-08-26 20:26:00
ba_1_organized/Aug_27/27_08_06_22.jpg,ba_1,Aug_27,27_08_06_22.jpg,0.008905164930555556,2025-08-27 06:22:00
ba_1_organized/Aug_27/27_08_06_27.jpg,ba_1,Aug_27,27_08_06_27.jpg,0.009894748263888888,2025-08-27 06:27:00
ba_1_organized/Aug_27/27_08_06_32.jpg,ba_1,Aug_27,27_08_06_32.jpg,0.014173177083333334,2025-08-27 06:32:00
ba_1_organized/Aug_27/27_08_06_37.jpg,ba_1,Aug_27,27_08_06_37.jpg,0.037683376736111114,2025-08-27 06:37:00
ba_1_organized/Aug_27/27_08_06_42.jpg,ba_1,Aug_27,27_08_06_42.jpg,0.07143988715277778,2025-08-27 06:42:00
ba_1_organized/Aug_27/27_08_06_47.jpg,ba_1,Aug_27,27_08_06_47.jpg,0.13232313368055557,2025-08-27 06:47:00
ba_1_organized/Aug_27/27_08_06_52.jpg,ba_1,Aug_27,27_08_06_52.jpg,0.1915961371527778,2025-08-27 06:52:00
ba_1_organized/Aug_27/27_08_06_57.jpg,ba_1,Aug_27,27_08_06_57.jpg,0.9993446180555555,2025-08-27 06:57:00
ba_1_organized/Aug_27/27_08_07_02.jpg,ba_1,Aug_27,27_08_07_02.jpg,1.2931434461805555,2025-08-27 07:02:00
ba_1_organized/Aug_27/27_08_07_07.jpg,ba_1,Aug_27,27_08_07_07.jpg,1.1311707899305556,2025-08-27 07:07:00
ba_1_organized/Aug_27/27_08_07_12.jpg,ba_1,Aug_27,27_08_07_12.jpg,1.1724251302083333,2025-08-27 07:12:00
ba_1_organized/Aug_27/27_08_07_17.jpg,ba_1,Aug_27,27_08_07_17.jpg,1.3901540798611112,2025-08-27 07:17:00
ba_1_organized/Aug_27/27_08_07_22.jpg,ba_1,Aug_27,27_08_07_22.jpg,2.3354503038194445,2025-08-27 07:22:00
ba_1_organized/Aug_27/27_08_07_27.jpg,ba_1,Aug_27,27_08_07_27.jpg,3.30962890625,2025-08-27 07:27:00
ba_1_organized/Aug_27/27_08_07_32.jpg,ba_1,Aug_27,27_08_07_32.jpg,2.7765147569444446,2025-08-27 07:32:00
ba_1_organized/Aug_27/27_08_07_37.jpg,ba_1,Aug_27,27_08_07_37.jpg,3.9844520399305554,2025-08-27 07:37:00
ba_1_organized/Aug_27/27_08_07_42.jpg,ba_1,Aug_27,27_08_07_42.jpg,3.1449240451388887,2025-08-27 07:42:00
ba_1_organized/Aug_27/27_08_07_47.jpg,ba_1,Aug_27,27_08_07_47.jpg,5.736808810763889,2025-08-27 07:47:00
ba_1_organized/Aug_27/27_08_07_53.jpg,ba_1,Aug_27,27_08_07_53.jpg,3.4852354600694446,2025-08-27 07:53:00
ba_1_organized/Aug_27/27_08_07_58.jpg,ba_1,Aug_27,27_08_07_58.jpg,3.25875,2025-08-27 07:58:00
ba_1_organized/Aug_27/27_08_08_03.jpg,ba_1,Aug_27,27_08_08_03.jpg,4.3163053385416665,2025-08-27 08:03:00
ba_1_organized/Aug_27/27_08_08_08.jpg,ba_1,Aug_27,27_08_08_08.jpg,4.6434136284722225,2025-08-27 08:08:00
ba_1_organized/Aug_27/27_08_08_13.jpg,ba_1,Aug_27,27_08_08_13.jpg,5.324022352430555,2025-08-27 08:13:00
ba_1_organized/Aug_27/27_08_08_18.jpg,ba_1,Aug_27,27_08_08_18.jpg,5.884600694444444,2025-08-27 08:18:00
ba_1_organized/Aug_27/27_08_08_23.jpg,ba_1,Aug_27,27_08_08_23.jpg,5.285088975694444,2025-08-27 08:23:00
ba_1_organized/Aug_27/27_08_08_28.jpg,ba_1,Aug_27,27_08_08_28.jpg,5.007492404513889,2025-08-27 08:28:00
ba_1_organized/Aug_27/27_08_08_33.jpg,ba_1,Aug_27,27_08_08_33.jpg,4.346420355902778,2025-08-27 08:33:00
ba_1_organized/Aug_27/27_08_08_38.jpg,ba_1,Aug_27,27_08_08_38.jpg,3.2522960069444444,2025-08-27 08:38:00
ba_1_organized/Aug_27/27_08_08_43.jpg,ba_1,Aug_27,27_08_08_43.jpg,3.341056857638889,2025-08-27 08:43:00
ba_1_organized/Aug_27/27_08_08_48.jpg,ba_1,Aug_27,27_08_08_48.jpg,4.137419704861111,2025-08-27 08:48:00
ba_1_organized/Aug_27/27_08_08_53.jpg,ba_1,Aug_27,27_08_08_53.jpg,10.918823784722223,2025-08-27 08:53:00
ba_1_organized/Aug_27/27_08_08_58.jpg,ba_1,Aug_27,27_08_08_58.jpg,9.070045572916667,2025-08-27 08:58:00
ba_1_organized/Aug_27/27_08_09_03.jpg,ba_1,Aug_27,27_08_09_03.jpg,22.419095052083332,2025-08-27 09:03:00
ba_1_organized/Aug_27/27_08_09_08.jpg,ba_1,Aug_27,27_08_09_08.jpg,22.196859809027778,2025-08-27 09:08:00
ba_1_organized/Aug_27/27_08_09_13.jpg,ba_1,Aug_27,27_08_09_13.jpg,8.852679036458333,2025-08-27 09:13:00
ba_1_organized/Aug_27/27_08_09_18.jpg,ba_1,Aug_27,27_08_09_18.jpg,9.171739366319445,2025-08-27 09:18:00
ba_1_organized/Aug_27/27_08_09_23.jpg,ba_1,Aug_27,27_08_09_23.jpg,25.016359592013888,2025-08-27 09:23:00
ba_1_organized/Aug_27/27_08_09_28.jpg,ba_1,Aug_27,27_08_09_28.jpg,25.59744140625,2025-08-27 09:28:00
ba_1_organized/Aug_27/27_08_09_33.jpg,ba_1,Aug_27,27_08_09_33.jpg,9.999421657986112,2025-08-27 09:33:00
ba_1_organized/Aug_27/27_08_09_38.jpg,ba_1,Aug_27,27_08_09_38.jpg,8.256315104166667,2025-08-27 09:38:00
ba_1_organized/Aug_27/27_08_09_43.jpg,ba_1,Aug_27,27_08_09_43.jpg,7.166797960069444,2025-08-27 09:43:00
ba_1_organized/Aug_27/27_08_09_48.jpg,ba_1,Aug_27,27_08_09_48.jpg,10.823753255208333,2025-08-27 09:48:00
ba_1_organized/Aug_27/27_08_09_53.jpg,ba_1,Aug_27,27_08_09_53.jpg,5.956309678819444,2025-08-27 09:53:00
ba_1_organized/Aug_27/27_08_09_58.jpg,ba_1,Aug_27,27_08_09_58.jpg,7.374482421875,2025-08-27 09:58:00
ba_1_organized/Aug_27/27_08_10_03.jpg,ba_1,Aug_27,27_08_10_03.jpg,5.987225477430556,2025-08-27 10:03:00
ba_1_organized/Aug_27/27_08_10_08.jpg,ba_1,Aug_27,27_08_10_08.jpg,5.062722439236111,2025-08-27 10:08:00
ba_1_organized/Aug_27/27_08_10_13.jpg,ba_1,Aug_27,27_08_10_13.jpg,7.894279513888889,2025-08-27 10:13:00
ba_1_organized/Aug_27/27_08_10_18.jpg,ba_1,Aug_27,27_08_10_18.jpg,30.302202690972223,2025-08-27 10:18:00
ba_1_organized/Aug_27/27_08_10_23.jpg,ba_1,Aug_27,27_08_10_23.jpg,30.17003689236111,2025-08-27 10:23:00
ba_1_organized/Aug_27/27_08_10_28.jpg,ba_1,Aug_27,27_08_10_28.jpg,29.533419053819443,2025-08-27 10:28:00
ba_1_organized/Aug_27/27_08_10_33.jpg,ba_1,Aug_27,27_08_10_33.jpg,31.005804036458333,2025-08-27 10:33:00
ba_1_organized/Aug_27/27_08_10_38.jpg,ba_1,Aug_27,27_08_10_38.jpg,30.983587239583333,2025-08-27 10:38:00
ba_1_organized/Aug_27/27_08_10_43.jpg,ba_1,Aug_27,27_08_10_43.jpg,31.59762152777778,2025-08-27 10:43:00
ba_1_organized/Aug_27/27_08_10_48.jpg,ba_1,Aug_27,27_08_10_48.jpg,30.30995876736111,2025-08-27 10:48:00
ba_1_organized/Aug_27/27_08_10_53.jpg,ba_1,Aug_27,27_08_10_53.jpg,13.264404296875,2025-08-27 10:53:00
ba_1_organized/Aug_27/27_08_10_58.jpg,ba_1,Aug_27,27_08_10_58.jpg,12.952919921875,2025-08-27 10:58:00
ba_1_organized/Aug_27/27_08_11_03.jpg,ba_1,Aug_27,27_08_11_03.jpg,25.41581271701389,2025-08-27 11:03:00
ba_1_organized/Aug_27/27_08_11_08.jpg,ba_1,Aug_27,27_08_11_08.jpg,25.69329861111111,2025-08-27 11:08:00
ba_1_organized/Aug_27/27_08_11_13.jpg,ba_1,Aug_27,27_08_11_13.jpg,29.61400173611111,2025-08-27 11:13:00
ba_1_organized/Aug_27/27_08_11_18.jpg,ba_1,Aug_27,27_08_11_18.jpg,29.116389973958334,2025-08-27 11:18:00
ba_1_organized/Aug_27/27_08_11_23.jpg,ba_1,Aug_27,27_08_11_23.jpg,27.897420789930557,2025-08-27 11:23:00
ba_1_organized/Aug_27/27_08_11_28.jpg,ba_1,Aug_27,27_08_11_28.jpg,24.362347005208335,2025-08-27 11:28:00
ba_1_organized/Aug_27/27_08_11_33.jpg,ba_1,Aug_27,27_08_11_33.jpg,24.88857421875,2025-08-27 11:33:00
ba_1_organized/Aug_27/27_08_11_38.jpg,ba_1,Aug_27,27_08_11_38.jpg,26.02174262152778,2025-08-27 11:38:00
ba_1_organized/Aug_27/27_08_11_43.jpg,ba_1,Aug_27,27_08_11_43.jpg,29.21203559027778,2025-08-27 11:43:00
ba_1_organized/Aug_27/27_08_11_48.jpg,ba_1,Aug_27,27_08_11_48.jpg,9.711026475694444,2025-08-27 11:48:00
ba_1_organized/Aug_27/27_08_11_53.jpg,ba_1,Aug_27,27_08_11_53.jpg,25.840374348958335,2025-08-27 11:53:00
ba_1_organized/Aug_27/27_08_11_58.jpg,ba_1,Aug_27,27_08_11_58.jpg,12.770303819444445,2025-08-27 11:58:00
ba_1_organized/Aug_27/27_08_12_03.jpg,ba_1,Aug_27,27_08_12_03.jpg,11.360758463541666,2025-08-27 12:03:00
ba_1_organized/Aug_27/27_08_12_08.jpg,ba_1,Aug_27,27_08_12_08.jpg,8.001788194444444,2025-08-27 12:08:00
ba_1_organized/Aug_27/27_08_12_13.jpg,ba_1,Aug_27,27_08_12_13.jpg,6.718843315972222,2025-08-27 12:13:00
ba_1_organized/Aug_27/27_08_12_18.jpg,ba_1,Aug_27,27_08_12_18.jpg,6.722619357638889,2025-08-27 12:18:00
ba_1_organized/Aug_27/27_08_12_23.jpg,ba_1,Aug_27,27_08_12_23.jpg,7.56435546875,2025-08-27 12:23:00
ba_1_organized/Aug_27/27_08_12_28.jpg,ba_1,Aug_27,27_08_12_28.jpg,8.199633246527778,2025-08-27 12:28:00
ba_1_organized/Aug_27/27_08_12_33.jpg,ba_1,Aug_27,27_08_12_33.jpg,7.665115017361111,2025-08-27 12:33:00
ba_1_organized/Aug_27/27_08_12_38.jpg,ba_1,Aug_27,27_08_12_38.jpg,7.1928483072916665,2025-08-27 12:38:00
ba_1_organized/Aug_27/27_08_12_43.jpg,ba_1,Aug_27,27_08_12_43.jpg,7.1679459635416665,2025-08-27 12:43:00
ba_1_organized/Aug_27/27_08_12_48.jpg,ba_1,Aug_27,27_08_12_48.jpg,6.635667317708333,2025-08-27 12:48:00
ba_1_organized/Aug_27/27_08_12_53.jpg,ba_1,Aug_27,27_08_12_53.jpg,6.370783420138889,2025-08-27 12:53:00
ba_1_organized/Aug_27/27_08_12_58.jpg,ba_1,Aug_27,27_08_12_58.jpg,8.21555881076389,2025-08-27 12:58:00
ba_1_organized/Aug_27/27_08_13_03.jpg,ba_1,Aug_27,27_08_13_03.jpg,11.79860134548611,2025-08-27 13:03:00
ba_1_organized/Aug_27/27_08_13_08.jpg,ba_1,Aug_27,27_08_13_08.jpg,11.287008463541667,2025-08-27 13:08:00
ba_1_organized/Aug_27/27_08_13_13.jpg,ba_1,Aug_27,27_08_13_13.jpg,11.548132595486111,2025-08-27 13:13:00
ba_1_organized/Aug_27/27_08_13_18.jpg,ba_1,Aug_27,27_08_13_18.jpg,10.562836371527778,2025-08-27 13:18:00
ba_1_organized/Aug_27/27_08_13_23.jpg,ba_1,Aug_27,27_08_13_23.jpg,9.563377821180556,2025-08-27 13:23:00
ba_1_organized/Aug_27/27_08_13_28.jpg,ba_1,Aug_27,27_08_13_28.jpg,9.378980034722222,2025-08-27 13:28:00
ba_1_organized/Aug_27/27_08_13_33.jpg,ba_1,Aug_27,27_08_13_33.jpg,9.236712239583333,2025-08-27 13:33:00
ba_1_organized/Aug_27/27_08_13_39.jpg,ba_1,Aug_27,27_08_13_39.jpg,9.790180121527778,2025-08-27 13:39:00
ba_1_organized/Aug_27/27_08_13_44.jpg,ba_1,Aug_27,27_08_13_44.jpg,9.59572048611111,2025-08-27 13:44:00
ba_1_organized/Aug_27/27_08_13_49.jpg,ba_1,Aug_27,27_08_13_49.jpg,8.227123480902778,2025-08-27 13:49:00
ba_1_organized/Aug_27/27_08_13_54.jpg,ba_1,Aug_27,27_08_13_54.jpg,11.58603298611111,2025-08-27 13:54:00
ba_1_organized/Aug_27/27_08_13_59.jpg,ba_1,Aug_27,27_08_13_59.jpg,11.297235243055555,2025-08-27 13:59:00
ba_1_organized/Aug_27/27_08_14_04.jpg,ba_1,Aug_27,27_08_14_04.jpg,8.907615017361111,2025-08-27 14:04:00
ba_1_organized/Aug_27/27_08_14_09.jpg,ba_1,Aug_27,27_08_14_09.jpg,6.789111328125,2025-08-27 14:09:00
ba_1_organized/Aug_27/27_08_14_14.jpg,ba_1,Aug_27,27_08_14_14.jpg,6.970125868055556,2025-08-27 14:14:00
ba_1_organized/Aug_27/27_08_14_19.jpg,ba_1,Aug_27,27_08_14_19.jpg,7.023603515625,2025-08-27 14:19:00
ba_1_organized/Aug_27/27_08_14_24.jpg,ba_1,Aug_27,27_08_14_24.jpg,5.9222612847222225,2025-08-27 14:24:00
ba_1_organized/Aug_27/27_08_14_29.jpg,ba_1,Aug_27,27_08_14_29.jpg,6.480307074652778,2025-08-27 14:29:00
ba_1_organized/Aug_27/27_08_14_34.jpg,ba_1,Aug_27,27_08_14_34.jpg,6.123258463541666,2025-08-27 14:34:00
ba_1_organized/Aug_27/27_08_14_39.jpg,ba_1,Aug_27,27_08_14_39.jpg,5.949015842013889,2025-08-27 14:39:00
ba_1_organized/Aug_27/27_08_14_44.jpg,ba_1,Aug_27,27_08_14_44.jpg,5.500615234375,2025-08-27 14:44:00
ba_1_organized/Aug_27/27_08_14_49.jpg,ba_1,Aug_27,27_08_14_49.jpg,5.510543619791667,2025-08-27 14:49:00
ba_1_organized/Aug_27/27_08_14_54.jpg,ba_1,Aug_27,27_08_14_54.jpg,6.053773871527778,2025-08-27 14:54:00
ba_1_organized/Aug_27/27_08_14_59.jpg,ba_1,Aug_27,27_08_14_59.jpg,5.942175564236111,2025-08-27 14:59:00
ba_1_organized/Aug_27/27_08_15_04.jpg,ba_1,Aug_27,27_08_15_04.jpg,5.200726996527778,2025-08-27 15:04:00
ba_1_organized/Aug_27/27_08_15_09.jpg,ba_1,Aug_27,27_08_15_09.jpg,4.226599392361111,2025-08-27 15:09:00
ba_1_organized/Aug_27/27_08_15_14.jpg,ba_1,Aug_27,27_08_15_14.jpg,3.732339409722222,2025-08-27 15:14:00
ba_1_organized/Aug_27/27_08_15_19.jpg,ba_1,Aug_27,27_08_15_19.jpg,3.45826171875,2025-08-27 15:19:00
ba_1_organized/Aug_27/27_08_15_24.jpg,ba_1,Aug_27,27_08_15_24.jpg,3.0824598524305555,2025-08-27 15:24:00
ba_1_organized/Aug_27/27_08_15_29.jpg,ba_1,Aug_27,27_08_15_29.jpg,2.73251953125,2025-08-27 15:29:00
ba_1_organized/Aug_27/27_08_15_34.jpg,ba_1,Aug_27,27_08_15_34.jpg,2.2890581597222224,2025-08-27 15:34:00
ba_1_organized/Aug_27/27_08_15_39.jpg,ba_1,Aug_27,27_08_15_39.jpg,2.2371668836805556,2025-08-27 15:39:00
ba_1_organized/Aug_27/27_08_15_44.jpg,ba_1,Aug_27,27_08_15_44.jpg,2.3797493489583332,2025-08-27 15:44:00
ba_1_organized/Aug_27/27_08_15_49.jpg,ba_1,Aug_27,27_08_15_49.jpg,2.3883582899305558,2025-08-27 15:49:00
ba_1_organized/Aug_27/27_08_15_54.jpg,ba_1,Aug_27,27_08_15_54.jpg,2.327250434027778,2025-08-27 15:54:00
ba_1_organized/Aug_27/27_08_15_59.jpg,ba_1,Aug_27,27_08_15_59.jpg,2.3432996961805554,2025-08-27 15:59:00
ba_1_organized/Aug_27/27_08_16_04.jpg,ba_1,Aug_27,27_08_16_04.jpg,2.571206597222222,2025-08-27 16:04:00
ba_1_organized/Aug_27/27_08_16_09.jpg,ba_1,Aug_27,27_08_16_09.jpg,3.0686924913194447,2025-08-27 16:09:00
ba_1_organized/Aug_27/27_08_16_14.jpg,ba_1,Aug_27,27_08_16_14.jpg,3.9629144965277776,2025-08-27 16:14:00
ba_1_organized/Aug_27/27_08_16_19.jpg,ba_1,Aug_27,27_08_16_19.jpg,4.6019921875,2025-08-27 16:19:00
ba_1_organized/Aug_27/27_08_16_24.jpg,ba_1,Aug_27,27_08_16_24.jpg,4.537969835069444,2025-08-27 16:24:00
ba_1_organized/Aug_27/27_08_16_29.jpg,ba_1,Aug_27,27_08_16_29.jpg,4.350367838541667,2025-08-27 16:29:00
ba_1_organized/Aug_27/27_08_16_34.jpg,ba_1,Aug_27,27_08_16_34.jpg,4.221340060763889,2025-08-27 16:34:00
ba_1_organized/Aug_27/27_08_16_39.jpg,ba_1,Aug_27,27_08_16_39.jpg,3.7422081163194445,2025-08-27 16:39:00
ba_1_organized/Aug_27/27_08_16_44.jpg,ba_1,Aug_27,27_08_16_44.jpg,3.5193359375,2025-08-27 16:44:00
ba_1_organized/Aug_27/27_08_16_49.jpg,ba_1,Aug_27,27_08_16_49.jpg,3.7294661458333334,2025-08-27 16:49:00
ba_1_organized/Aug_27/27_08_16_54.jpg,ba_1,Aug_27,27_08_16_54.jpg,3.8285709635416665,2025-08-27 16:54:00
ba_1_organized/Aug_27/27_08_16_59.jpg,ba_1,Aug_27,27_08_16_59.jpg,4.941125217013889,2025-08-27 16:59:00
ba_1_organized/Aug_27/27_08_17_04.jpg,ba_1,Aug_27,27_08_17_04.jpg,4.731955295138889,2025-08-27 17:04:00
ba_1_organized/Aug_27/27_08_17_09.jpg,ba_1,Aug_27,27_08_17_09.jpg,3.778519965277778,2025-08-27 17:09:00
ba_1_organized/Aug_27/27_08_17_14.jpg,ba_1,Aug_27,27_08_17_14.jpg,2.6295692274305558,2025-08-27 17:14:00
ba_1_organized/Aug_27/27_08_17_19.jpg,ba_1,Aug_27,27_08_17_19.jpg,2.3301942274305554,2025-08-27 17:19:00
ba_1_organized/Aug_27/27_08_17_24.jpg,ba_1,Aug_27,27_08_17_24.jpg,2.157096354166667,2025-08-27 17:24:00
ba_1_organized/Aug_27/27_08_17_29.jpg,ba_1,Aug_27,27_08_17_29.jpg,2.3512467447916667,2025-08-27 17:29:00
ba_1_organized/Aug_27/27_08_17_34.jpg,ba_1,Aug_27,27_08_17_34.jpg,2.127649739583333,2025-08-27 17:34:00
ba_1_organized/Aug_27/27_08_17_39.jpg,ba_1,Aug_27,27_08_17_39.jpg,2.3411631944444444,2025-08-27 17:39:00
ba_1_organized/Aug_27/27_08_17_44.jpg,ba_1,Aug_27,27_08_17_44.jpg,3.0727777777777776,2025-08-27 17:44:00
ba_1_organized/Aug_27/27_08_17_49.jpg,ba_1,Aug_27,27_08_17_49.jpg,3.101808810763889,2025-08-27 17:49:00
ba_1_organized/Aug_27/27_08_17_54.jpg,ba_1,Aug_27,27_08_17_54.jpg,3.3043250868055556,2025-08-27 17:54:00
ba_1_organized/Aug_27/27_08_17_59.jpg,ba_1,Aug_27,27_08_17_59.jpg,3.1799468315972224,2025-08-27 17:59:00
ba_1_organized/Aug_27/27_08_18_04.jpg,ba_1,Aug_27,27_08_18_04.jpg,3.4886566840277777,2025-08-27 18:04:00
ba_1_organized/Aug_27/27_08_18_09.jpg,ba_1,Aug_27,27_08_18_09.jpg,4.0176388888888885,2025-08-27 18:09:00
ba_1_organized/Aug_27/27_08_18_14.jpg,ba_1,Aug_27,27_08_18_14.jpg,4.822347005208333,2025-08-27 18:14:00
ba_1_organized/Aug_27/27_08_18_19.jpg,ba_1,Aug_27,27_08_18_19.jpg,4.23318359375,2025-08-27 18:19:00
ba_1_organized/Aug_27/27_08_18_24.jpg,ba_1,Aug_27,27_08_18_24.jpg,2.9115983072916665,2025-08-27 18:24:00
ba_1_organized/Aug_27/27_08_18_29.jpg,ba_1,Aug_27,27_08_18_29.jpg,2.3497059461805554,2025-08-27 18:29:00
ba_1_organized/Aug_27/27_08_18_34.jpg,ba_1,Aug_27,27_08_18_34.jpg,1.7962749565972222,2025-08-27 18:34:00
ba_1_organized/Aug_27/27_08_18_39.jpg,ba_1,Aug_27,27_08_18_39.jpg,1.783044704861111,2025-08-27 18:39:00
ba_1_organized/Aug_27/27_08_18_44.jpg,ba_1,Aug_27,27_08_18_44.jpg,1.9122916666666667,2025-08-27 18:44:00
ba_1_organized/Aug_27/27_08_18_49.jpg,ba_1,Aug_27,27_08_18_49.jpg,2.06669921875,2025-08-27 18:49:00
ba_1_organized/Aug_27/27_08_18_54.jpg,ba_1,Aug_27,27_08_18_54.jpg,1.7994780815972222,2025-08-27 18:54:00
