datetime,mean,median,std,min,max,sum_of_ndvi,image,camera,date_folder,brightness
2025-08-26 17:55:00,0.4032034575939178,0.0,0.6126633286476135,-0.9999990463256836,0.9999990463256836,172863.78125,26_08_17_55.jpg,ba_2,Aug_26,33.85703016493056
2025-08-26 18:00:00,0.4154777526855469,0.0,0.6143438816070557,-0.9999990463256836,0.9999990463256836,176997.75,26_08_18_00.jpg,ba_2,Aug_26,32.67959418402778
2025-08-26 18:05:00,0.4197169840335846,0.0,0.6146350502967834,-0.9999990463256836,0.9999990463256836,178334.8125,26_08_18_05.jpg,ba_2,Aug_26,32.420368923611115
2025-08-26 18:10:00,0.3894246518611908,0.0,0.6198678016662598,-0.9999990463256836,0.9999990463256836,170420.625,26_08_18_10.jpg,ba_2,Aug_26,31.574125434027778
2025-08-26 18:15:00,0.262177973985672,0.0,0.5633293986320496,-0.9999990463256836,0.9999990463256836,101936.90625,26_08_18_15.jpg,ba_1,Aug_26,4.735748697916667
2025-08-26 18:15:00,0.4283590018749237,0.0,0.6074375510215759,-0.9999990463256836,0.9999990463256836,179843.8125,26_08_18_15.jpg,ba_2,Aug_26,29.96320421006945
2025-08-26 18:20:00,0.3598071038722992,0.0,0.6512317657470703,-0.9999990463256836,0.9999990463256836,143625.875,26_08_18_20.jpg,ba_1,Aug_26,4.487124565972223
2025-08-26 18:20:00,0.4526209235191345,0.9999968409538268,0.5963079929351807,-0.9999990463256836,0.9999990463256836,185182.84375,26_08_18_20.jpg,ba_2,Aug_26,28.05493272569445
2025-08-26 18:25:00,0.4617722928524017,0.9999982118606568,0.5903294682502747,-0.9999990463256836,0.9999990463256836,186775.84375,26_08_18_25.jpg,ba_2,Aug_26,28.13528537326389
2025-08-26 18:25:00,0.3377114832401275,0.0,0.6233105063438416,-0.9999990463256836,0.9999990463256836,132131.875,26_08_18_25.jpg,ba_1,Aug_26,4.517098524305555
2025-08-26 18:30:00,0.4734570384025574,0.9999985098838806,0.5767603516578674,-0.9999990463256836,0.9999990463256836,187958.84375,26_08_18_30.jpg,ba_2,Aug_26,27.493234592013888
2025-08-26 18:30:00,0.2393700778484344,0.0,0.6737043857574463,-0.9999990463256836,0.9999990463256836,118021.890625,26_08_18_30.jpg,ba_1,Aug_26,4.429268663194445
2025-08-26 18:35:00,0.4537663459777832,0.9999975562095642,0.5978875756263733,-0.9999990463256836,0.9999990463256836,185698.8125,26_08_18_35.jpg,ba_2,Aug_26,28.724654947916665
2025-08-26 18:35:00,0.2393795847892761,0.0,0.6491524577140808,-0.9999990463256836,0.9999990463256836,112916.890625,26_08_18_35.jpg,ba_1,Aug_26,4.578944227430555
2025-08-26 18:40:00,0.4536778032779693,0.9999945759773254,0.59018874168396,-0.9999990463256836,0.9999990463256836,184339.75,26_08_18_40.jpg,ba_2,Aug_26,28.18152669270833
2025-08-26 18:40:00,0.2243174463510513,0.0,0.7096244096755981,-0.9999990463256836,0.9999990463256836,122370.8828125,26_08_18_40.jpg,ba_1,Aug_26,4.398248697916666
2025-08-26 18:45:00,0.466350108385086,0.9999974966049194,0.5945739150047302,-0.9999990463256836,0.9999990463256836,189851.78125,26_08_18_45.jpg,ba_2,Aug_26,25.792945963541666
2025-08-26 18:50:00,0.4533941745758056,0.9999955296516418,0.6065018773078918,-0.9999990463256836,0.9999990463256836,188919.6875,26_08_18_50.jpg,ba_2,Aug_26,24.58347547743056
2025-08-26 18:55:00,0.6956331729888916,0.9999990463256836,0.491783857345581,-0.9999990463256836,0.9999990463256836,223510.875,26_08_18_55.jpg,ba_1,Aug_26,3.313138020833333
2025-08-26 18:55:00,0.2660601437091827,0.0,0.6318924427032471,-0.9999990463256836,0.9999990463256836,133976.875,26_08_18_55.jpg,ba_2,Aug_26,13.737748480902775
2025-08-26 19:00:00,0.2093762010335922,0.0,0.6253648400306702,-0.9999990463256836,0.9999990463256836,117261.890625,26_08_19_00.jpg,ba_2,Aug_26,11.58421115451389
2025-08-26 19:00:00,0.3980492651462555,0.0,0.5210363864898682,-0.9999990463256836,0.9999990463256836,130196.875,26_08_19_00.jpg,ba_1,Aug_26,2.5366612413194445
2025-08-26 19:05:00,0.3781476020812988,0.0,0.5066466331481934,-0.9999990463256836,0.9999990463256836,122312.8828125,26_08_19_05.jpg,ba_1,Aug_26,2.4681467013888887
2025-08-26 19:05:00,0.3684393465518951,0.0,0.662864089012146,-0.9999990463256836,0.9999990463256836,171730.875,26_08_19_05.jpg,ba_2,Aug_26,11.681637369791666
2025-08-26 19:10:00,0.4264120757579803,0.0,0.5220842361450195,-0.9999990463256836,0.9999990463256836,138505.875,26_08_19_10.jpg,ba_1,Aug_26,2.527666015625
2025-08-26 19:10:00,0.1947031319141388,0.0,0.6257275342941284,-0.9999990463256836,0.9999990463256836,113594.890625,26_08_19_10.jpg,ba_2,Aug_26,11.510964626736111
2025-08-26 19:15:00,0.4483233094215393,0.0,0.5182368159294128,-0.9999990463256836,0.9999990463256836,144335.875,26_08_19_15.jpg,ba_1,Aug_26,2.4890657552083333
2025-08-26 19:15:00,0.2520052790641784,0.0,0.623009443283081,-0.9999990463256836,0.9999990463256836,128064.875,26_08_19_15.jpg,ba_2,Aug_26,12.12640407986111
2025-08-26 19:20:00,0.3008706569671631,0.0,0.627983570098877,-0.9999990463256836,0.9999990463256836,143007.875,26_08_19_20.jpg,ba_2,Aug_26,11.494713541666666
2025-08-26 19:20:00,0.5933997631072998,0.9999990463256836,0.5437766313552856,-0.9999990463256836,0.9999990463256836,195178.875,26_08_19_20.jpg,ba_1,Aug_26,2.3342046440972224
2025-08-26 19:25:00,0.4885847866535187,0.9999990463256836,0.6408534049987793,-0.9999990463256836,0.9999990463256836,207114.875,26_08_19_25.jpg,ba_2,Aug_26,9.220784505208334
2025-08-26 19:25:00,0.1238584145903587,0.0,0.3651634454727173,-0.9999990463256836,0.9999990463256836,42856.9609375,26_08_19_25.jpg,ba_1,Aug_26,1.618896484375
2025-08-26 19:30:00,0.0196949839591979,0.0,0.3790898025035858,-0.9999990463256836,0.9999990463256836,25755.974609375,26_08_19_30.jpg,ba_1,Aug_26,1.3209212239583332
2025-08-26 19:30:00,0.0975933074951171,0.0,0.5900941491127014,-0.9999990463256836,0.9999990463256836,82869.921875,26_08_19_30.jpg,ba_2,Aug_26,7.862182074652778
2025-08-26 19:35:00,0.006513737142086,0.0,0.5546242594718933,-0.9999990463256836,0.9999990463256836,57177.9453125,26_08_19_35.jpg,ba_2,Aug_26,7.135753038194444
2025-08-26 19:35:00,0.2312332987785339,0.0,0.4239973723888397,-0.9999990463256836,0.9999990463256836,73037.9296875,26_08_19_35.jpg,ba_1,Aug_26,1.142384982638889
2025-08-26 19:40:00,0.1484861075878143,0.0,0.6092808246612549,-0.9999990463256836,0.9999990463256836,98599.90625,26_08_19_40.jpg,ba_2,Aug_26,6.561750217013889
2025-08-26 19:40:00,0.7007811069488525,0.9999990463256836,0.4981444180011749,-0.9999990463256836,0.9999990463256836,226440.875,26_08_19_40.jpg,ba_1,Aug_26,0.8103059895833333
2025-08-26 19:45:00,0.1467114239931106,0.0,0.6237689256668091,-0.9999990463256836,0.9999990463256836,101432.90625,26_08_19_45.jpg,ba_2,Aug_26,5.370143229166667
2025-08-26 19:45:00,0.2050612866878509,0.0,0.4037461280822754,0.0,0.9999990463256836,64490.9375,26_08_19_45.jpg,ba_1,Aug_26,0.4474848090277777
2025-08-26 19:50:00,0.0217774733901023,0.0,0.5821996331214905,-0.9999990463256836,0.9999990463256836,65739.9375,26_08_19_50.jpg,ba_2,Aug_26,4.327054036458334
2025-08-26 19:50:00,0.0001303672033827,0.0,0.0114170908927917,0.0,0.9999990463256836,40.999961853027344,26_08_19_50.jpg,ba_1,Aug_26,0.212724609375
2025-08-26 19:55:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_19_55.jpg,ba_1,Aug_26,0.1388465711805555
2025-08-26 19:55:00,0.2374613285064697,0.0,0.6174978613853455,-0.9999990463256836,0.9999990463256836,122877.8828125,26_08_19_55.jpg,ba_2,Aug_26,3.0012141927083333
2025-08-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_00.jpg,ba_1,Aug_26,0.0878266059027777
2025-08-26 20:00:00,0.1093900054693222,0.0,0.6211873888969421,-0.9999990463256836,0.9999990463256836,92315.9140625,26_08_20_00.jpg,ba_2,Aug_26,2.3533062065972223
2025-08-26 20:06:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_06.jpg,ba_1,Aug_26,0.0652669270833333
2025-08-26 20:11:00,0.7115683555603027,0.9999990463256836,0.4578279554843902,-0.9999990463256836,0.9999990463256836,259805.875,26_08_20_11.jpg,ba_2,Aug_26,1.170908203125
2025-08-26 20:11:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_11.jpg,ba_1,Aug_26,0.0395703125
2025-08-26 20:16:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_16.jpg,ba_2,Aug_26,0.2310297309027777
2025-08-26 20:16:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_16.jpg,ba_1,Aug_26,0.0103743489583333
2025-08-26 20:21:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_21.jpg,ba_1,Aug_26,0.0100368923611111
2025-08-26 20:21:00,0.996862292289734,0.9999990463256836,0.0791509300470352,-0.9999990463256836,0.9999990463256836,363428.875,26_08_20_21.jpg,ba_2,Aug_26,0.4130056423611111
2025-08-26 20:26:00,0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_26.jpg,ba_1,Aug_26,0.0088075086805555
2025-08-27 06:22:00,0.9972792267799376,0.9999990463256836,0.0737102553248405,-0.9999990463256836,0.9999990463256836,260644.875,27_08_06_22.jpg,ba_2,Aug_27,0.1548350694444444
2025-08-27 06:22:00,0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_22.jpg,ba_1,Aug_27,0.0089051649305555
2025-08-27 06:27:00,0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_27.jpg,ba_1,Aug_27,0.0098947482638888
2025-08-27 06:27:00,0.9973098635673524,0.9999990463256836,0.0732943639159202,-0.9999990463256836,0.9999990463256836,260648.875,27_08_06_27.jpg,ba_2,Aug_27,0.4359895833333333
2025-08-27 06:32:00,0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_32.jpg,ba_1,Aug_27,0.0141731770833333
2025-08-27 06:37:00,0.2556050717830658,0.0,0.6324270963668823,-0.9999990463256836,0.9999990463256836,94077.90625,27_08_06_37.jpg,ba_2,Aug_27,1.6081564670138888
2025-08-27 06:37:00,0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_37.jpg,ba_1,Aug_27,0.0376833767361111
2025-08-27 06:42:00,0.0021609168034046,0.0,0.5968583226203918,-0.9999990463256836,0.9999990463256836,46771.953125,27_08_06_42.jpg,ba_2,Aug_27,2.237353515625
2025-08-27 06:42:00,0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_42.jpg,ba_1,Aug_27,0.0714398871527777
2025-08-27 06:47:00,0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_47.jpg,ba_1,Aug_27,0.1323231336805555
2025-08-27 06:47:00,0.6212753653526306,0.9999990463256836,0.5185490846633911,-0.9999990463256836,0.9999990463256836,166537.875,27_08_06_47.jpg,ba_2,Aug_27,2.7424186197916667
2025-08-27 06:52:00,0.0013822210021317,0.0,0.0371525138616561,0.0,0.9999990463256836,310.99969482421875,27_08_06_52.jpg,ba_1,Aug_27,0.1915961371527778
2025-08-27 06:57:00,0.8464838266372681,0.9999990463256836,0.3630020320415497,-0.9999990463256836,0.9999990463256836,190663.875,27_08_06_57.jpg,ba_1,Aug_27,0.9993446180555556
2025-08-27 07:07:00,0.8920838832855225,0.9999990463256836,0.3357688188552856,-0.9999990463256836,0.9999990463256836,202571.875,27_08_07_07.jpg,ba_1,Aug_27,1.1311707899305556
2025-08-27 07:12:00,0.0024844428990036,0.0,0.2645044028759002,-0.9999990463256836,0.9999990463256836,8150.9921875,27_08_07_12.jpg,ba_1,Aug_27,1.1724251302083333
2025-08-27 07:17:00,0.0172755420207977,0.0,0.2040461003780365,-0.9999990463256836,0.9999990463256836,6660.99365234375,27_08_07_17.jpg,ba_1,Aug_27,1.3901540798611112
2025-08-27 07:22:00,0.3092641532421112,0.0,0.6819303631782532,-0.9999990463256836,0.9999990463256836,113526.890625,27_08_07_22.jpg,ba_2,Aug_27,10.432619357638888
2025-08-27 07:22:00,0.2791952788829803,0.0,0.7407383322715759,-0.9999990463256836,0.9999990463256836,101906.90625,27_08_07_22.jpg,ba_1,Aug_27,2.3354503038194445
2025-08-27 07:27:00,0.2189198583364486,0.0,0.6351954340934753,-0.9999990463256836,0.9999990463256836,75410.9296875,27_08_07_27.jpg,ba_1,Aug_27,3.30962890625
2025-08-27 07:32:00,0.4294086098670959,0.0,0.5093555450439453,-0.9999990463256836,0.9999990463256836,98239.90625,27_08_07_32.jpg,ba_1,Aug_27,2.7765147569444446
2025-08-27 07:42:00,0.0399288535118103,0.0,0.5015583634376526,-0.9999990463256836,0.9999990463256836,32971.96875,27_08_07_42.jpg,ba_1,Aug_27,3.1449240451388887
2025-08-27 07:47:00,0.0526799485087394,0.0,0.5785592794418335,-0.9999990463256836,0.9999990463256836,43895.95703125,27_08_07_47.jpg,ba_1,Aug_27,5.736808810763889
2025-08-27 07:58:00,0.0310310814529657,0.0,0.4784663021564483,-0.9999990463256836,0.9999990463256836,29353.97265625,27_08_07_58.jpg,ba_1,Aug_27,3.25875
2025-08-27 08:03:00,0.2194219976663589,0.0,0.5485537052154541,-0.9999990463256836,0.9999990463256836,63953.9375,27_08_08_03.jpg,ba_1,Aug_27,4.3163053385416665
2025-08-27 08:13:00,0.5514971613883972,0.9999990463256836,0.5813514590263367,-0.9999990463256836,0.9999990463256836,134281.875,27_08_08_13.jpg,ba_1,Aug_27,5.324022352430555
2025-08-27 08:18:00,0.244044229388237,0.0,0.619495689868927,-0.9999990463256836,0.9999990463256836,77329.9296875,27_08_08_18.jpg,ba_1,Aug_27,5.884600694444444
2025-08-27 08:23:00,0.6289815306663513,0.9999990463256836,0.5418350696563721,-0.9999990463256836,0.9999990463256836,148295.875,27_08_08_23.jpg,ba_1,Aug_27,5.285088975694444
2025-08-27 08:28:00,0.0691688284277916,0.0,0.5032534599304199,-0.9999990463256836,0.9999990463256836,36811.96484375,27_08_08_28.jpg,ba_1,Aug_27,5.007492404513889
2025-08-27 08:33:00,0.3186752200126648,0.0,0.5344163775444031,-0.9999990463256836,0.9999990463256836,79405.921875,27_08_08_33.jpg,ba_1,Aug_27,4.346420355902778
2025-08-27 08:38:00,0.1062443405389785,0.0,0.4251073002815246,-0.9999990463256836,0.9999990463256836,33552.96875,27_08_08_38.jpg,ba_1,Aug_27,3.2522960069444444
2025-08-27 08:48:00,0.0364621877670288,0.0,0.6382778882980347,-0.9999990463256836,0.9999990463256836,50083.953125,27_08_08_48.jpg,ba_1,Aug_27,4.137419704861111
2025-08-27 08:53:00,0.7173416018486023,0.9999990463256836,0.485731691122055,-0.9999990463256836,0.9999990463256836,165133.875,27_08_08_53.jpg,ba_1,Aug_27,10.918823784722225
2025-08-27 08:58:00,0.0838577002286911,0.0,0.5623506903648376,-0.9999990463256836,0.9999990463256836,45801.95703125,27_08_08_58.jpg,ba_1,Aug_27,9.070045572916667
2025-08-27 09:03:00,0.6435048580169678,0.9999974966049194,0.5811188220977783,-0.9066957831382751,0.9999990463256836,163140.953125,27_08_09_03.jpg,ba_1,Aug_27,22.41909505208333
2025-08-27 09:08:00,0.6595625877380371,0.9999979734420776,0.5750617980957031,-0.872438371181488,0.9999990463256836,166364.671875,27_08_09_08.jpg,ba_1,Aug_27,22.19685980902777
2025-08-27 09:13:00,0.5585371851921082,0.9999990463256836,0.5816102623939514,-0.9999990463256836,0.9999990463256836,135986.875,27_08_09_13.jpg,ba_1,Aug_27,8.852679036458333
2025-08-27 09:18:00,0.6703193783760071,0.9999990463256836,0.53281170129776,-0.9999990463256836,0.9999990463256836,157897.875,27_08_09_18.jpg,ba_1,Aug_27,9.171739366319445
2025-08-27 09:23:00,0.707517147064209,0.9999985694885254,0.4981456398963928,-0.8224605321884155,0.9999990463256836,166944.765625,27_08_09_23.jpg,ba_1,Aug_27,25.016359592013888
2025-08-27 09:28:00,0.3787241578102112,0.0,0.4850641191005707,-0.2354335039854049,0.9999990463256836,98847.46875,27_08_09_28.jpg,ba_2,Aug_27,70.46954318576388
2025-08-27 09:28:00,0.708203136920929,0.9999986886978148,0.4836881160736084,-0.7381747364997864,0.9999990463256836,164632.796875,27_08_09_28.jpg,ba_1,Aug_27,25.59744140625
2025-08-27 09:33:00,0.0006133314454928,0.0,0.5772185325622559,-0.9999990463256836,0.9999990463256836,37551.96484375,27_08_09_33.jpg,ba_1,Aug_27,9.999421657986112
2025-08-27 09:48:00,0.1358577311038971,0.0,0.357520043849945,-0.999997615814209,0.9999990463256836,36949.9921875,27_08_09_48.jpg,ba_2,Aug_27,60.43853732638889
2025-08-27 09:53:00,0.327359676361084,0.0,0.6360076665878296,-0.9999990463256836,0.9999990463256836,94390.90625,27_08_09_53.jpg,ba_1,Aug_27,5.956309678819444
2025-08-27 09:58:00,0.3748885691165924,0.0,0.604486882686615,-0.9999990463256836,0.9999990463256836,99093.90625,27_08_09_58.jpg,ba_1,Aug_27,7.374482421875
2025-08-27 10:03:00,0.3520307838916778,0.0,0.6045513153076172,-0.9999990463256836,0.9999990463256836,94661.90625,27_08_10_03.jpg,ba_1,Aug_27,5.987225477430556
2025-08-27 10:08:00,0.7172526121139526,0.9999990463256836,0.4788510799407959,-0.9999990463256836,0.9999990463256836,164362.875,27_08_10_08.jpg,ba_1,Aug_27,5.062722439236111
2025-08-27 10:13:00,0.2151953130960464,0.0,0.5974586606025696,-0.9999990463256836,0.9999990463256836,69576.9375,27_08_10_13.jpg,ba_1,Aug_27,7.894279513888889
2025-08-27 10:18:00,0.6715713143348694,0.9999988079071044,0.483722448348999,-0.7355511784553528,0.9999990463256836,153687.84375,27_08_10_18.jpg,ba_1,Aug_27,30.302202690972223
2025-08-27 10:18:00,0.0762069448828697,0.0,0.2640671730041504,-0.999998152256012,0.9999990463256836,20164.185546875,27_08_10_18.jpg,ba_2,Aug_27,99.38234483506945
2025-08-27 10:23:00,0.0788314864039421,0.0,0.2678709030151367,-0.9999986290931702,0.9999990463256836,20947.4453125,27_08_10_23.jpg,ba_2,Aug_27,101.96690863715278
2025-08-27 10:23:00,0.6701350212097168,0.9999988675117492,0.4814534187316894,-0.734607458114624,0.9999990463256836,152840.84375,27_08_10_23.jpg,ba_1,Aug_27,30.17003689236111
2025-08-27 10:28:00,0.0882664024829864,0.0,0.2811275124549866,-0.9999985098838806,0.9999990463256836,23413.494140625,27_08_10_28.jpg,ba_2,Aug_27,101.95042317708334
2025-08-27 10:28:00,0.6777316927909851,0.9999988675117492,0.4803413152694702,-0.8299106955528259,0.9999990463256836,154828.84375,27_08_10_28.jpg,ba_1,Aug_27,29.533419053819443
2025-08-27 10:33:00,0.0715727359056472,0.0,0.2616187036037445,-0.9999988675117492,0.9999990463256836,19657.46875,27_08_10_33.jpg,ba_2,Aug_27,107.03955295138888
2025-08-27 10:33:00,0.6628326177597046,0.9999988675117492,0.4854698479175567,-0.8028301000595093,0.9999990463256836,151449.84375,27_08_10_33.jpg,ba_1,Aug_27,31.005804036458333
2025-08-27 10:38:00,0.068634420633316,0.0,0.2641222476959228,-0.9999990463256836,0.9999990463256836,19484.01953125,27_08_10_38.jpg,ba_2,Aug_27,109.81442491319444
2025-08-27 10:38:00,0.6728677153587341,0.999998927116394,0.4769978523254394,-0.9008513689041138,0.9999990463256836,152773.84375,27_08_10_38.jpg,ba_1,Aug_27,30.983587239583333
2025-08-27 10:43:00,0.0713187009096145,0.0,0.2773678600788116,-0.9999990463256836,0.9999990463256836,20896.576171875,27_08_10_43.jpg,ba_2,Aug_27,113.4720486111111
2025-08-27 10:43:00,0.6687562465667725,0.999998927116394,0.4778299629688263,-0.7594903111457825,0.9999990463256836,151706.84375,27_08_10_43.jpg,ba_1,Aug_27,31.59762152777778
2025-08-27 10:48:00,0.0979356095194816,0.0,0.3097092509269714,-0.9999990463256836,0.9999990463256836,27522.271484375,27_08_10_48.jpg,ba_2,Aug_27,112.57975477430556
2025-08-27 10:48:00,0.6781126260757446,0.999998927116394,0.4755592048168182,-0.8691899180412292,0.9999990463256836,154018.84375,27_08_10_48.jpg,ba_1,Aug_27,30.30995876736111
2025-08-27 10:53:00,0.1928778886795044,0.0,0.3928658366203308,-0.9999961256980896,0.9999990463256836,50347.76171875,27_08_10_53.jpg,ba_2,Aug_27,94.34240776909722
2025-08-27 10:53:00,0.092044360935688,0.0,0.553532600402832,-0.9999990463256836,0.9999990463256836,45777.95703125,27_08_10_53.jpg,ba_1,Aug_27,13.264404296875
2025-08-27 10:58:00,0.6281460523605347,0.9999990463256836,0.5395101308822632,-0.9999990463256836,0.9999990463256836,147800.875,27_08_10_58.jpg,ba_1,Aug_27,12.952919921875
2025-08-27 10:58:00,0.2067426294088363,0.0,0.4040805399417877,-0.9999661445617676,0.9999990463256836,53961.859375,27_08_10_58.jpg,ba_2,Aug_27,93.36442708333334
2025-08-27 11:03:00,0.1912264674901962,0.0,0.3887590765953064,-0.999997854232788,0.9999990463256836,49983.98046875,27_08_11_03.jpg,ba_2,Aug_27,100.86132269965276
2025-08-27 11:03:00,0.7332790493965149,0.9999988079071044,0.4618127644062042,-0.9538034200668336,0.9999990463256836,168324.796875,27_08_11_03.jpg,ba_1,Aug_27,25.41581271701389
2025-08-27 11:08:00,0.2154817879199981,0.0,0.4071751236915588,-0.9999973177909852,0.9999990463256836,56331.44921875,27_08_11_08.jpg,ba_2,Aug_27,101.96381293402776
2025-08-27 11:08:00,0.7318969368934631,0.9999988079071044,0.464664876461029,-0.9999990463256836,0.9999990463256836,168367.796875,27_08_11_08.jpg,ba_1,Aug_27,25.69329861111111
2025-08-27 11:13:00,0.6766765713691711,0.9999987483024596,0.4895572066307068,-0.9999990463256836,0.9999990463256836,156090.796875,27_08_11_13.jpg,ba_1,Aug_27,29.61400173611111
