mean,median,std,min,max,growth_metric,image,camera,date_folder,datetime
0.4825173616409302,0.839874267578125,0.6630370616912842,-0.9999939799308777,0.9999990463256836,228212.0,26_08_17_55.jpg,ba_1,Aug_26,2025-08-26 17:55:00
0.7445377111434937,0.9999990463256836,0.4361197352409363,0.0,0.9999990463256836,271012.0,26_08_18_00.jpg,ba_2,Aug_26,2025-08-26 18:00:00
0.4320299029350281,0.8401916027069092,0.6992067098617554,-0.9999932646751404,0.9999990463256836,221060.0,26_08_18_00.jpg,ba_1,Aug_26,2025-08-26 18:00:00
0.7449499368667603,0.9999990463256836,0.435888409614563,0.0,0.9999990463256836,271162.0,26_08_18_05.jpg,ba_2,Aug_26,2025-08-26 18:05:00
0.41159817576408386,0.8215768933296204,0.7056872248649597,-0.9999945163726807,0.9999990463256836,220076.0,26_08_18_05.jpg,ba_1,Aug_26,2025-08-26 18:05:00
0.09118526428937912,0.786441445350647,0.8608403205871582,-0.9999938607215881,0.9999990463256836,164145.0,26_08_18_10.jpg,ba_1,Aug_26,2025-08-26 18:10:00
0.7212322950363159,0.999998927116394,0.44839149713516235,0.0,0.9999990463256836,262529.0,26_08_18_10.jpg,ba_2,Aug_26,2025-08-26 18:10:00
0.7446285486221313,0.9999990463256836,0.43606889247894287,0.0,0.9999990463256836,271045.0,26_08_18_15.jpg,ba_2,Aug_26,2025-08-26 18:15:00
0.0533381812274456,0.7670385837554932,0.8687026500701904,-0.999991774559021,0.9999990463256836,159820.0,26_08_18_15.jpg,ba_1,Aug_26,2025-08-26 18:15:00
0.7534748315811157,0.9999990463256836,0.43098708987236023,0.0,0.9999990463256836,274265.0,26_08_18_20.jpg,ba_2,Aug_26,2025-08-26 18:20:00
0.1006886437535286,0.7771289348602295,0.8777332901954651,-0.9999932646751404,0.9999990463256836,171511.0,26_08_18_20.jpg,ba_1,Aug_26,2025-08-26 18:20:00
0.7586671710014343,0.9999990463256836,0.4278908669948578,0.0,0.9999990463256836,276155.0,26_08_18_25.jpg,ba_2,Aug_26,2025-08-26 18:25:00
0.10154935717582703,0.7804444432258606,0.8671035170555115,-0.9999931454658508,0.9999990463256836,170854.0,26_08_18_25.jpg,ba_1,Aug_26,2025-08-26 18:25:00
0.761719286441803,0.9999990463256836,0.4260309338569641,0.0,0.9999990463256836,277266.0,26_08_18_30.jpg,ba_2,Aug_26,2025-08-26 18:30:00
-0.06352263689041138,0.0,0.8938391804695129,-0.9999932050704956,0.9999990463256836,140578.0,26_08_18_30.jpg,ba_1,Aug_26,2025-08-26 18:30:00
0.7583264112472534,0.9999990463256836,0.4280967116355896,0.0,0.9999990463256836,276031.0,26_08_18_35.jpg,ba_2,Aug_26,2025-08-26 18:35:00
-0.0555015504360199,0.0,0.8941236734390259,-0.9999935030937195,0.9999990463256836,140881.0,26_08_18_35.jpg,ba_1,Aug_26,2025-08-26 18:35:00
0.752142071723938,0.9999990463256836,0.4317677617073059,0.0,0.9999990463256836,273780.0,26_08_18_40.jpg,ba_2,Aug_26,2025-08-26 18:40:00
-0.06545045226812363,0.0,0.9024819731712341,-0.999993085861206,0.9999990463256836,138875.0,26_08_18_40.jpg,ba_1,Aug_26,2025-08-26 18:40:00
0.7493948936462402,0.9999990463256836,0.43336042761802673,0.0,0.9999990463256836,272780.0,26_08_18_45.jpg,ba_2,Aug_26,2025-08-26 18:45:00
-0.35743987560272217,-0.9999716877937317,0.8753102421760559,-0.9999933838844299,0.9999990463256836,98440.0,26_08_18_45.jpg,ba_1,Aug_26,2025-08-26 18:45:00
-0.4418266713619232,-0.999984622001648,0.8403618931770325,-0.9999927878379822,0.9999990463256836,83583.0,26_08_18_50.jpg,ba_1,Aug_26,2025-08-26 18:50:00
0.736303985118866,0.9999988079071045,0.44063523411750793,0.0,0.9999990463256836,268015.0,26_08_18_50.jpg,ba_2,Aug_26,2025-08-26 18:50:00
0.4950990080833435,0.8144436478614807,0.7015489935874939,-0.9999945163726807,0.9999990463256836,243984.0,26_08_18_55.jpg,ba_1,Aug_26,2025-08-26 18:55:00
0.5030243396759033,0.9999990463256836,0.499990314245224,0.0,0.9999990463256836,183101.0,26_08_18_55.jpg,ba_2,Aug_26,2025-08-26 18:55:00
-0.09705229848623276,-0.9991042613983154,0.9318022131919861,-0.9999940991401672,0.9999990463256836,150201.0,26_08_19_00.jpg,ba_1,Aug_26,2025-08-26 19:00:00
0.43616998195648193,0.0,0.4959085285663605,0.0,0.9999990463256836,158766.0,26_08_19_00.jpg,ba_2,Aug_26,2025-08-26 19:00:00
-0.19578740000724792,-0.9999766945838928,0.9243152141571045,-0.9999938607215881,0.9999990463256836,132486.0,26_08_19_05.jpg,ba_1,Aug_26,2025-08-26 19:05:00
0.5885820388793945,0.9999990463256836,0.4920901358127594,0.0,0.9999990463256836,214244.0,26_08_19_05.jpg,ba_2,Aug_26,2025-08-26 19:05:00
-0.0514729879796505,0.7642254829406738,0.9312593340873718,-0.9999945163726807,0.9999990463256836,157420.0,26_08_19_10.jpg,ba_1,Aug_26,2025-08-26 19:10:00
0.4173183739185333,0.0,0.49311596155166626,0.0,0.9999990463256836,151904.0,26_08_19_10.jpg,ba_2,Aug_26,2025-08-26 19:10:00
0.47158747911453247,0.0,0.4991915822029114,0.0,0.9999990463256836,171658.0,26_08_19_15.jpg,ba_2,Aug_26,2025-08-26 19:15:00
-0.0482916422188282,0.7390115857124329,0.925204336643219,-0.9999940395355225,0.9999990463256836,159126.0,26_08_19_15.jpg,ba_1,Aug_26,2025-08-26 19:15:00
0.5167742967605591,0.9999990463256836,0.4997180700302124,0.0,0.9999990463256836,188106.0,26_08_19_20.jpg,ba_2,Aug_26,2025-08-26 19:20:00
0.2833128273487091,0.8065376281738281,0.7854021191596985,-0.9999944567680359,0.9999990463256836,198072.0,26_08_19_20.jpg,ba_1,Aug_26,2025-08-26 19:20:00
-0.5559824109077454,-0.9999776482582092,0.7704899907112122,-0.9999911189079285,0.9999990463256836,63620.0,26_08_19_25.jpg,ba_1,Aug_26,2025-08-26 19:25:00
0.6930242776870728,0.9999990463256836,0.46123865246772766,0.0,0.9999990463256836,252261.0,26_08_19_25.jpg,ba_2,Aug_26,2025-08-26 19:25:00
0.2673322558403015,0.0,0.442566841840744,0.0,0.9999990463256836,97309.0,26_08_19_30.jpg,ba_2,Aug_26,2025-08-26 19:30:00
0.8439147472381592,0.9028322696685791,0.23685906827449799,-0.9999921917915344,0.9999990463256836,294733.0,26_08_19_30.jpg,ba_1,Aug_26,2025-08-26 19:30:00
0.18375536799430847,0.0,0.3872842788696289,0.0,0.9999990463256836,66887.0,26_08_19_35.jpg,ba_2,Aug_26,2025-08-26 19:35:00
0.3231634199619293,0.9514894485473633,0.8819030523300171,-0.9999911189079285,0.9999990463256836,206268.0,26_08_19_35.jpg,ba_1,Aug_26,2025-08-26 19:35:00
0.11378754675388336,0.0,0.5141680836677551,-0.9999990463256836,0.9999990463256836,71294.0,26_08_19_40.jpg,ba_2,Aug_26,2025-08-26 19:40:00
0.4906994104385376,0.8761534094810486,0.718421220779419,-0.999984860420227,0.9999990463256836,227913.0,26_08_19_40.jpg,ba_1,Aug_26,2025-08-26 19:40:00
0.3094530403614044,0.0,0.4622679054737091,0.0,0.9999990463256836,112641.0,26_08_19_45.jpg,ba_2,Aug_26,2025-08-26 19:45:00
-0.44548657536506653,-0.9999677538871765,0.7659773230552673,-0.9999855160713196,0.9999990463256836,65667.0,26_08_19_45.jpg,ba_1,Aug_26,2025-08-26 19:45:00
-0.9890293478965759,-0.9998726844787598,0.11916346848011017,-0.9999957084655762,0.9999990463256836,714.0,26_08_19_50.jpg,ba_1,Aug_26,2025-08-26 19:50:00
0.18698062002658844,0.0,0.3898957073688507,0.0,0.9999990463256836,68061.0,26_08_19_50.jpg,ba_2,Aug_26,2025-08-26 19:50:00
-0.7102386355400085,-0.9999864101409912,0.4565298557281494,-0.9999864101409912,0.9999990463256836,577.0,26_08_19_55.jpg,ba_1,Aug_26,2025-08-26 19:55:00
0.3501453101634979,0.0,0.4770149290561676,0.0,0.9999990463256836,127453.0,26_08_19_55.jpg,ba_2,Aug_26,2025-08-26 19:55:00
0.26457950472831726,0.0,0.44110873341560364,0.0,0.9999990463256836,96307.0,26_08_20_00.jpg,ba_2,Aug_26,2025-08-26 20:00:00
-0.14123450219631195,0.0,0.3506610691547394,-0.999998152256012,0.8465621471405029,379.0,26_08_20_00.jpg,ba_1,Aug_26,2025-08-26 20:00:00
0.34084856510162354,0.0,0.4739941954612732,0.0,0.9999990463256836,124069.0,26_08_20_06.jpg,ba_2,Aug_26,2025-08-26 20:06:00
-0.017114389687776566,0.0,0.136058509349823,-0.9999986886978149,0.6903872489929199,456.0,26_08_20_06.jpg,ba_1,Aug_26,2025-08-26 20:06:00
-0.005302130244672298,0.0,0.07804091274738312,-0.9999990463256836,0.5478028655052185,310.0,26_08_20_11.jpg,ba_1,Aug_26,2025-08-26 20:11:00
0.7487194538116455,0.9999990463256836,0.43374890089035034,0.0,0.9999990463256836,272534.0,26_08_20_11.jpg,ba_2,Aug_26,2025-08-26 20:11:00
0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_16.jpg,ba_1,Aug_26,2025-08-26 20:16:00
0.022837888449430466,0.0,0.14938640594482422,0.0,0.9999990463256836,8313.0,26_08_20_16.jpg,ba_2,Aug_26,2025-08-26 20:16:00
0.9984309673309326,0.9999990463256836,0.03957546129822731,0.0,0.9999990463256836,363429.0,26_08_20_21.jpg,ba_2,Aug_26,2025-08-26 20:21:00
0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_21.jpg,ba_1,Aug_26,2025-08-26 20:21:00
0.0015686802798882127,0.0,0.04026366025209427,-0.9999990463256836,0.9999990463256836,581.0,26_08_20_26.jpg,ba_2,Aug_26,2025-08-26 20:26:00
0.0,0.0,0.0,0.0,0.0,0.0,26_08_20_26.jpg,ba_1,Aug_26,2025-08-26 20:26:00
0.998587429523468,0.9999990463256836,0.03724228963255882,-0.999985933303833,0.9999990463256836,260645.0,27_08_06_22.jpg,ba_2,Aug_27,2025-08-27 06:22:00
0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_22.jpg,ba_1,Aug_27,2025-08-27 06:22:00
0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_27.jpg,ba_1,Aug_27,2025-08-27 06:27:00
0.9986547231674194,0.9999990463256836,0.03664718195796013,0.0,0.9999990463256836,260649.0,27_08_06_27.jpg,ba_2,Aug_27,2025-08-27 06:27:00
0.1026129275560379,0.0,0.3034524917602539,0.0,0.9999990463256836,26782.0,27_08_06_32.jpg,ba_2,Aug_27,2025-08-27 06:32:00
0.0,0.0,0.0,0.0,0.0,0.0,27_08_06_32.jpg,ba_1,Aug_27,2025-08-27 06:32:00
0.3636893630027771,0.0,0.48106035590171814,0.0,0.9999990463256836,94923.0,27_08_06_37.jpg,ba_2,Aug_27,2025-08-27 06:37:00
-0.01621675118803978,0.0,0.12967810034751892,-0.9999990463256836,0.5115694999694824,265.0,27_08_06_37.jpg,ba_1,Aug_27,2025-08-27 06:37:00
0.18438299000263214,0.0,0.38779598474502563,0.0,0.9999990463256836,48124.0,27_08_06_42.jpg,ba_2,Aug_27,2025-08-27 06:42:00
-0.15186232328414917,0.0,0.36127275228500366,-0.9999987483024597,0.7519030570983887,314.0,27_08_06_42.jpg,ba_1,Aug_27,2025-08-27 06:42:00
0.6718961000442505,0.9999990463256836,0.46952223777770996,0.0,0.9999990463256836,175365.0,27_08_06_47.jpg,ba_2,Aug_27,2025-08-27 06:47:00
-0.5011282563209534,-0.9999926686286926,0.5028972625732422,-0.9999980926513672,0.9999990463256836,378.0,27_08_06_47.jpg,ba_1,Aug_27,2025-08-27 06:47:00
0.7182561755180359,0.9999990463256836,0.4498484432697296,0.0,0.9999990463256836,187465.0,27_08_06_52.jpg,ba_2,Aug_27,2025-08-27 06:52:00
-0.9651612639427185,-0.999921977519989,0.2005259096622467,-0.9999974966049194,0.9999990463256836,1259.0,27_08_06_52.jpg,ba_1,Aug_27,2025-08-27 06:52:00
0.43950167298316956,0.0,0.4963259994983673,0.0,0.9999990463256836,114710.0,27_08_06_57.jpg,ba_2,Aug_27,2025-08-27 06:57:00
0.5321322679519653,0.6727746725082397,0.4530703127384186,-0.9999979734420776,0.9999990463256836,207684.0,27_08_06_57.jpg,ba_1,Aug_27,2025-08-27 06:57:00
0.4764286279678345,0.0,0.4994436502456665,0.0,0.9999990463256836,124348.0,27_08_07_02.jpg,ba_2,Aug_27,2025-08-27 07:02:00
-0.6825146675109863,-0.9999962449073792,0.6403401494026184,-0.9999967813491821,0.9999990463256836,42620.0,27_08_07_02.jpg,ba_1,Aug_27,2025-08-27 07:02:00
0.6087656617164612,0.9999990463256836,0.48802605271339417,0.0,0.9999990463256836,158888.0,27_08_07_07.jpg,ba_2,Aug_27,2025-08-27 07:07:00
0.614357054233551,0.6568148732185364,0.39746731519699097,-0.9999971389770508,0.9999990463256836,210068.0,27_08_07_07.jpg,ba_1,Aug_27,2025-08-27 07:07:00
0.6961756944656372,0.9999990463256836,0.45990699529647827,0.0,0.9999990463256836,181702.0,27_08_07_12.jpg,ba_2,Aug_27,2025-08-27 07:12:00
0.6748447418212891,0.6829400062561035,0.3310689926147461,-0.9999969005584717,0.9999990463256836,215052.0,27_08_07_12.jpg,ba_1,Aug_27,2025-08-27 07:12:00
0.8231374025344849,0.9999990463256836,0.3815515637397766,0.0,0.9999990463256836,214839.0,27_08_07_17.jpg,ba_2,Aug_27,2025-08-27 07:17:00
-0.8556247353553772,-0.9999886155128479,0.47649046778678894,-0.9999951720237732,0.9999990463256836,16167.0,27_08_07_17.jpg,ba_1,Aug_27,2025-08-27 07:17:00
0.5581490397453308,0.9999990463256836,0.4966066777706146,0.0,0.9999990463256836,145677.0,27_08_07_22.jpg,ba_2,Aug_27,2025-08-27 07:22:00
-0.1889815628528595,0.0,0.822386622428894,-0.9999979138374329,0.9999990463256836,104702.0,27_08_07_22.jpg,ba_1,Aug_27,2025-08-27 07:22:00
0.35345563292503357,0.0,0.478074312210083,-0.9999785423278809,0.9999990463256836,92256.0,27_08_07_27.jpg,ba_2,Aug_27,2025-08-27 07:27:00
-0.3342343866825104,-0.999993622303009,0.7700045704841614,-0.9999982118606567,0.9999990463256836,93165.0,27_08_07_27.jpg,ba_1,Aug_27,2025-08-27 07:27:00
0.4852679669857025,0.0,0.4997824728488922,0.0,0.9999990463256836,126655.0,27_08_07_32.jpg,ba_2,Aug_27,2025-08-27 07:32:00
0.22452443838119507,0.6904736161231995,0.7836655974388123,-0.9999967217445374,0.9999990463256836,153020.0,27_08_07_32.jpg,ba_1,Aug_27,2025-08-27 07:32:00
0.8763204216957092,0.9999955296516418,0.3292076587677002,0.0,0.9999988079071045,228721.0,27_08_07_37.jpg,ba_2,Aug_27,2025-08-27 07:37:00
0.14932899177074432,0.5501198172569275,0.7313780188560486,-0.9999975562095642,0.9999990463256836,158874.0,27_08_07_37.jpg,ba_1,Aug_27,2025-08-27 07:37:00
-0.690564751625061,-0.9999884366989136,0.6959248185157776,-0.9999955296516418,0.9999990463256836,35102.0,27_08_07_42.jpg,ba_1,Aug_27,2025-08-27 07:42:00
0.6958622336387634,0.9999898672103882,0.46003320813179016,0.0,0.9999986290931702,181622.0,27_08_07_42.jpg,ba_2,Aug_27,2025-08-27 07:42:00
0.8776012063026428,0.9999958276748657,0.3277336359024048,0.0,0.9999987483024597,229056.0,27_08_07_47.jpg,ba_2,Aug_27,2025-08-27 07:47:00
0.29109108448028564,0.4807601273059845,0.5679152011871338,-0.9999980330467224,0.9999990463256836,187135.0,27_08_07_47.jpg,ba_1,Aug_27,2025-08-27 07:47:00
0.7454202175140381,0.9999908804893494,0.4356144964694977,0.0,0.9999987483024597,194557.0,27_08_07_53.jpg,ba_2,Aug_27,2025-08-27 07:53:00
-0.369303822517395,-0.999988317489624,0.8364595770835876,-0.9999969005584717,0.9999990463256836,79497.0,27_08_07_53.jpg,ba_1,Aug_27,2025-08-27 07:53:00
0.8373016119003296,0.9999926686286926,0.3690680265426636,0.0,0.9999986886978149,218540.0,27_08_07_58.jpg,ba_2,Aug_27,2025-08-27 07:58:00
-0.687129020690918,-0.9999911189079285,0.686335563659668,-0.9999962449073792,0.9999990463256836,33821.0,27_08_07_58.jpg,ba_1,Aug_27,2025-08-27 07:58:00
0.856093168258667,0.9999947547912598,0.3509860634803772,0.0,0.9999986886978149,223442.0,27_08_08_03.jpg,ba_2,Aug_27,2025-08-27 08:03:00
-0.05774615332484245,0.6493287086486816,0.8544487357139587,-0.9999952912330627,0.9999990463256836,116875.0,27_08_08_03.jpg,ba_1,Aug_27,2025-08-27 08:03:00
0.06877079606056213,0.7694768309593201,0.875102698802948,-0.9999955296516418,0.9999990463256836,126137.0,27_08_08_08.jpg,ba_1,Aug_27,2025-08-27 08:08:00
0.728180468082428,0.999991238117218,0.4448291063308716,0.0,0.9999987483024597,190071.0,27_08_08_08.jpg,ba_2,Aug_27,2025-08-27 08:08:00
0.8524258136749268,0.9999938011169434,0.3546350300312042,0.0,0.9999988079071045,222491.0,27_08_08_13.jpg,ba_2,Aug_27,2025-08-27 08:13:00
0.3865918517112732,0.8213627934455872,0.7790155410766602,-0.999995768070221,0.9999990463256836,161107.0,27_08_08_13.jpg,ba_1,Aug_27,2025-08-27 08:13:00
0.5610358715057373,0.9999807476997375,0.4962543249130249,0.0,0.9999986886978149,146432.0,27_08_08_18.jpg,ba_2,Aug_27,2025-08-27 08:18:00
-0.21169377863407135,-0.999971330165863,0.8792312145233154,-0.9999963641166687,0.9999990463256836,97656.0,27_08_08_18.jpg,ba_1,Aug_27,2025-08-27 08:18:00
0.6467276215553284,0.9999862909317017,0.4779740273952484,0.0,0.9999987483024597,168799.0,27_08_08_23.jpg,ba_2,Aug_27,2025-08-27 08:23:00
0.5247084498405457,0.783532977104187,0.6515513062477112,-0.9999951720237732,0.9999990463256836,185541.0,27_08_08_23.jpg,ba_1,Aug_27,2025-08-27 08:23:00
0.5753908157348633,0.9999803900718689,0.4942757785320282,0.0,0.9999986886978149,150179.0,27_08_08_28.jpg,ba_2,Aug_27,2025-08-27 08:28:00
0.5620743632316589,0.7043688893318176,0.49603402614593506,-0.9999967813491821,0.9999990463256836,200222.0,27_08_08_28.jpg,ba_1,Aug_27,2025-08-27 08:28:00
0.12280172854661942,0.6030860543251038,0.7793579697608948,-0.9999966621398926,0.9999990463256836,146729.0,27_08_08_33.jpg,ba_1,Aug_27,2025-08-27 08:33:00
0.5294251441955566,0.999918520450592,0.4991064667701721,0.0,0.9999986886978149,138187.0,27_08_08_33.jpg,ba_2,Aug_27,2025-08-27 08:33:00
0.7577086091041565,0.9999920129776001,0.42846059799194336,0.0,0.9999986290931702,197764.0,27_08_08_38.jpg,ba_2,Aug_27,2025-08-27 08:38:00
-0.5953652858734131,-0.9999929666519165,0.7464088201522827,-0.9999969601631165,0.9999990463256836,49406.0,27_08_08_38.jpg,ba_1,Aug_27,2025-08-27 08:38:00
-0.5758893489837646,-0.9999924302101135,0.7499731183052063,-0.9999970197677612,0.9999990463256836,52622.0,27_08_08_43.jpg,ba_1,Aug_27,2025-08-27 08:43:00
0.7463493347167969,0.9999896287918091,0.4350787103176117,0.0,0.9999986886978149,194802.0,27_08_08_43.jpg,ba_2,Aug_27,2025-08-27 08:43:00
-0.4288288950920105,-0.9999911189079285,0.797892153263092,-0.9999960660934448,0.9999990463256836,65344.0,27_08_08_48.jpg,ba_1,Aug_27,2025-08-27 08:48:00
0.5756328701972961,0.9999787211418152,0.4942394196987152,0.0,0.9999988079071045,150242.0,27_08_08_48.jpg,ba_2,Aug_27,2025-08-27 08:48:00
0.39766350388526917,0.4575905203819275,0.362792044878006,-0.9999990463256836,0.9999990463256836,207720.0,27_08_08_53.jpg,ba_1,Aug_27,2025-08-27 08:53:00
0.8919168710708618,0.9999978542327881,0.31048107147216797,0.0,0.9999990463256836,232791.0,27_08_08_53.jpg,ba_2,Aug_27,2025-08-27 08:53:00
0.8046939969062805,0.9999955892562866,0.3964270353317261,0.0,0.9999990463256836,210027.0,27_08_08_58.jpg,ba_2,Aug_27,2025-08-27 08:58:00
0.452016144990921,0.6551955342292786,0.5734030604362488,-0.9999986290931702,0.9999990463256836,190603.0,27_08_08_58.jpg,ba_1,Aug_27,2025-08-27 08:58:00
0.6609980463981628,0.6282115578651428,0.11925140023231506,0.0,0.9999974370002747,224924.0,27_08_09_03.jpg,ba_1,Aug_27,2025-08-27 09:03:00
0.7084020376205444,0.9999957084655762,0.4544936716556549,0.0,0.9999990463256836,184894.0,27_08_09_03.jpg,ba_2,Aug_27,2025-08-27 09:03:00
0.6845084428787231,0.6512436866760254,0.10949629545211792,0.2341797798871994,0.9999979138374329,225000.0,27_08_09_08.jpg,ba_1,Aug_27,2025-08-27 09:08:00
0.5690309405326843,0.9999871253967285,0.4952004849910736,0.0,0.9999990463256836,148520.0,27_08_09_08.jpg,ba_2,Aug_27,2025-08-27 09:08:00
0.4535628855228424,0.7384719252586365,0.6695300340652466,-0.9999966621398926,0.9999990463256836,180415.0,27_08_09_13.jpg,ba_1,Aug_27,2025-08-27 09:13:00
0.4924963116645813,0.0,0.499938040971756,0.0,0.9999988079071045,128543.0,27_08_09_13.jpg,ba_2,Aug_27,2025-08-27 09:13:00
0.47339391708374023,0.0,0.49928703904151917,0.0,0.999998927116394,123557.0,27_08_09_18.jpg,ba_2,Aug_27,2025-08-27 09:18:00
0.5381718277931213,0.6809409260749817,0.48772913217544556,-0.9999971389770508,0.9999990463256836,202272.0,27_08_09_18.jpg,ba_1,Aug_27,2025-08-27 09:18:00
0.4466975927352905,0.0,0.4971470832824707,0.0,0.9999990463256836,116589.0,27_08_09_23.jpg,ba_2,Aug_27,2025-08-27 09:23:00
0.6926868557929993,0.6724548935890198,0.08677404373884201,0.364358127117157,0.9999983906745911,225000.0,27_08_09_23.jpg,ba_1,Aug_27,2025-08-27 09:23:00
0.3787435293197632,0.0,0.4850703477859497,0.0,0.9999990463256836,98853.0,27_08_09_28.jpg,ba_2,Aug_27,2025-08-27 09:28:00
0.7279801964759827,0.7170690298080444,0.08183131366968155,0.412910133600235,0.9999985694885254,225000.0,27_08_09_28.jpg,ba_1,Aug_27,2025-08-27 09:28:00
