filename,mean_ndvi,date,time,datetime
26_08_19_35_ndvi.png,-0.2880,2025-08-26,19:35,2025-08-26 19:35
26_08_19_40_ndvi.png,0.1622,2025-08-26,19:40,2025-08-26 19:40
26_08_19_45_ndvi.png,-0.8436,2025-08-26,19:45,2025-08-26 19:45
26_08_19_50_ndvi.png,-0.9817,2025-08-26,19:50,2025-08-26 19:50
26_08_20_06_ndvi.png,-0.1073,2025-08-26,20:06,2025-08-26 20:06
26_08_20_11_ndvi.png,0.9904,2025-08-26,20:11,2025-08-26 20:11
26_08_20_16_ndvi.png,-1.0000,2025-08-26,20:16,2025-08-26 20:16
26_08_20_21_ndvi.png,-1.0000,2025-08-26,20:21,2025-08-26 20:21
26_08_20_26_ndvi.png,-1.0000,2025-08-26,20:26,2025-08-26 20:26
26_08_20_31_ndvi.png,-1.0000,2025-08-26,20:31,2025-08-26 20:31
26_08_20_36_ndvi.png,-1.0000,2025-08-26,20:36,2025-08-26 20:36
26_08_20_41_ndvi.png,-1.0000,2025-08-26,20:41,2025-08-26 20:41
26_08_20_46_ndvi.png,-1.0000,2025-08-26,20:46,2025-08-26 20:46
26_08_20_51_ndvi.png,-1.0000,2025-08-26,20:51,2025-08-26 20:51
26_08_21_01_ndvi.png,-1.0000,2025-08-26,21:01,2025-08-26 21:01
26_08_21_06_ndvi.png,-1.0000,2025-08-26,21:06,2025-08-26 21:06
26_08_21_11_ndvi.png,-1.0000,2025-08-26,21:11,2025-08-26 21:11
26_08_21_16_ndvi.png,-1.0000,2025-08-26,21:16,2025-08-26 21:16
26_08_21_21_ndvi.png,-1.0000,2025-08-26,21:21,2025-08-26 21:21
26_08_21_26_ndvi.png,-1.0000,2025-08-26,21:26,2025-08-26 21:26
26_08_21_31_ndvi.png,-1.0000,2025-08-26,21:31,2025-08-26 21:31
26_08_21_36_ndvi.png,-1.0000,2025-08-26,21:36,2025-08-26 21:36
26_08_21_41_ndvi.png,-1.0000,2025-08-26,21:41,2025-08-26 21:41
26_08_21_46_ndvi.png,-1.0000,2025-08-26,21:46,2025-08-26 21:46
26_08_21_51_ndvi.png,-1.0000,2025-08-26,21:51,2025-08-26 21:51
26_08_21_56_ndvi.png,-1.0000,2025-08-26,21:56,2025-08-26 21:56
27_08_06_32_ndvi.png,-1.0000,2025-08-27,06:32,2025-08-27 06:32
27_08_06_37_ndvi.png,-0.1543,2025-08-27,06:37,2025-08-27 06:37
27_08_06_42_ndvi.png,-0.2129,2025-08-27,06:42,2025-08-27 06:42
27_08_06_57_ndvi.png,-0.7004,2025-08-27,06:57,2025-08-27 06:57
27_08_07_02_ndvi.png,-0.7580,2025-08-27,07:02,2025-08-27 07:02
27_08_07_07_ndvi.png,-0.8336,2025-08-27,07:07,2025-08-27 07:07
27_08_07_12_ndvi.png,-0.8862,2025-08-27,07:12,2025-08-27 07:12
27_08_07_22_ndvi.png,0.3934,2025-08-27,07:22,2025-08-27 07:22
27_08_07_27_ndvi.png,-0.2113,2025-08-27,07:27,2025-08-27 07:27
27_08_07_32_ndvi.png,-0.1324,2025-08-27,07:32,2025-08-27 07:32
27_08_07_37_ndvi.png,0.4407,2025-08-27,07:37,2025-08-27 07:37
27_08_07_42_ndvi.png,-0.0773,2025-08-27,07:42,2025-08-27 07:42
27_08_07_47_ndvi.png,0.8725,2025-08-27,07:47,2025-08-27 07:47
27_08_07_53_ndvi.png,-0.2657,2025-08-27,07:53,2025-08-27 07:53
27_08_07_58_ndvi.png,-0.2183,2025-08-27,07:58,2025-08-27 07:58
27_08_08_03_ndvi.png,0.1083,2025-08-27,08:03,2025-08-27 08:03
27_08_08_08_ndvi.png,0.1798,2025-08-27,08:08,2025-08-27 08:08
27_08_08_13_ndvi.png,0.5226,2025-08-27,08:13,2025-08-27 08:13
27_08_08_18_ndvi.png,0.3956,2025-08-27,08:18,2025-08-27 08:18
27_08_08_23_ndvi.png,0.7526,2025-08-27,08:23,2025-08-27 08:23
27_08_08_28_ndvi.png,0.7322,2025-08-27,08:28,2025-08-27 08:28
27_08_08_38_ndvi.png,-0.3802,2025-08-27,08:38,2025-08-27 08:38
27_08_08_43_ndvi.png,-0.4618,2025-08-27,08:43,2025-08-27 08:43
27_08_08_48_ndvi.png,-0.1436,2025-08-27,08:48,2025-08-27 08:48
27_08_08_53_ndvi.png,0.8400,2025-08-27,08:53,2025-08-27 08:53
27_08_08_58_ndvi.png,0.7802,2025-08-27,08:58,2025-08-27 08:58
27_08_09_03_ndvi.png,-0.1753,2025-08-27,09:03,2025-08-27 09:03
27_08_09_08_ndvi.png,-0.0473,2025-08-27,09:08,2025-08-27 09:08
27_08_09_13_ndvi.png,0.7147,2025-08-27,09:13,2025-08-27 09:13
27_08_09_18_ndvi.png,0.8474,2025-08-27,09:18,2025-08-27 09:18
27_08_09_23_ndvi.png,0.0636,2025-08-27,09:23,2025-08-27 09:23
27_08_09_28_ndvi.png,0.0583,2025-08-27,09:28,2025-08-27 09:28
27_08_09_33_ndvi.png,0.6075,2025-08-27,09:33,2025-08-27 09:33
27_08_09_38_ndvi.png,0.6176,2025-08-27,09:38,2025-08-27 09:38
27_08_09_43_ndvi.png,0.4610,2025-08-27,09:43,2025-08-27 09:43
27_08_09_48_ndvi.png,0.6028,2025-08-27,09:48,2025-08-27 09:48
27_08_09_53_ndvi.png,-0.0308,2025-08-27,09:53,2025-08-27 09:53
27_08_09_58_ndvi.png,0.4487,2025-08-27,09:58,2025-08-27 09:58
27_08_10_03_ndvi.png,-0.0044,2025-08-27,10:03,2025-08-27 10:03
27_08_10_08_ndvi.png,0.4250,2025-08-27,10:08,2025-08-27 10:08
27_08_10_13_ndvi.png,0.1784,2025-08-27,10:13,2025-08-27 10:13
27_08_10_18_ndvi.png,0.3486,2025-08-27,10:18,2025-08-27 10:18
27_08_10_23_ndvi.png,0.2993,2025-08-27,10:23,2025-08-27 10:23
27_08_10_28_ndvi.png,0.2933,2025-08-27,10:28,2025-08-27 10:28
27_08_10_33_ndvi.png,0.3162,2025-08-27,10:33,2025-08-27 10:33
27_08_10_38_ndvi.png,0.2805,2025-08-27,10:38,2025-08-27 10:38
27_08_10_43_ndvi.png,0.2519,2025-08-27,10:43,2025-08-27 10:43
27_08_10_48_ndvi.png,0.3077,2025-08-27,10:48,2025-08-27 10:48
27_08_10_53_ndvi.png,0.8087,2025-08-27,10:53,2025-08-27 10:53
27_08_10_58_ndvi.png,0.8785,2025-08-27,10:58,2025-08-27 10:58
27_08_11_03_ndvi.png,0.1094,2025-08-27,11:03,2025-08-27 11:03
27_08_11_08_ndvi.png,0.0935,2025-08-27,11:08,2025-08-27 11:08
27_08_11_13_ndvi.png,0.2225,2025-08-27,11:13,2025-08-27 11:13
27_08_11_18_ndvi.png,0.2073,2025-08-27,11:18,2025-08-27 11:18
27_08_11_23_ndvi.png,0.0221,2025-08-27,11:23,2025-08-27 11:23
27_08_11_28_ndvi.png,-0.1149,2025-08-27,11:28,2025-08-27 11:28
27_08_11_33_ndvi.png,0.0581,2025-08-27,11:33,2025-08-27 11:33
27_08_11_38_ndvi.png,0.0736,2025-08-27,11:38,2025-08-27 11:38
27_08_11_43_ndvi.png,0.1324,2025-08-27,11:43,2025-08-27 11:43
27_08_11_48_ndvi.png,0.6814,2025-08-27,11:48,2025-08-27 11:48
27_08_11_53_ndvi.png,0.0566,2025-08-27,11:53,2025-08-27 11:53
27_08_11_58_ndvi.png,0.9239,2025-08-27,11:58,2025-08-27 11:58
27_08_12_03_ndvi.png,0.4847,2025-08-27,12:03,2025-08-27 12:03
27_08_12_13_ndvi.png,0.4379,2025-08-27,12:13,2025-08-27 12:13
27_08_12_23_ndvi.png,0.5301,2025-08-27,12:23,2025-08-27 12:23
27_08_12_28_ndvi.png,0.6371,2025-08-27,12:28,2025-08-27 12:28
27_08_12_33_ndvi.png,0.5041,2025-08-27,12:33,2025-08-27 12:33
27_08_12_38_ndvi.png,0.3609,2025-08-27,12:38,2025-08-27 12:38
27_08_12_43_ndvi.png,0.3500,2025-08-27,12:43,2025-08-27 12:43
27_08_12_48_ndvi.png,0.0321,2025-08-27,12:48,2025-08-27 12:48
27_08_12_53_ndvi.png,0.1983,2025-08-27,12:53,2025-08-27 12:53
27_08_12_58_ndvi.png,0.5927,2025-08-27,12:58,2025-08-27 12:58
27_08_13_03_ndvi.png,0.4724,2025-08-27,13:03,2025-08-27 13:03
27_08_13_08_ndvi.png,0.4407,2025-08-27,13:08,2025-08-27 13:08
27_08_13_13_ndvi.png,0.4184,2025-08-27,13:13,2025-08-27 13:13
27_08_13_18_ndvi.png,0.7107,2025-08-27,13:18,2025-08-27 13:18
27_08_13_23_ndvi.png,0.7192,2025-08-27,13:23,2025-08-27 13:23
27_08_13_28_ndvi.png,0.6614,2025-08-27,13:28,2025-08-27 13:28
27_08_13_33_ndvi.png,0.6636,2025-08-27,13:33,2025-08-27 13:33
27_08_13_39_ndvi.png,0.6829,2025-08-27,13:39,2025-08-27 13:39
27_08_13_44_ndvi.png,0.7249,2025-08-27,13:44,2025-08-27 13:44
27_08_13_49_ndvi.png,0.6523,2025-08-27,13:49,2025-08-27 13:49
27_08_13_54_ndvi.png,0.3638,2025-08-27,13:54,2025-08-27 13:54
27_08_13_59_ndvi.png,0.2915,2025-08-27,13:59,2025-08-27 13:59
27_08_14_04_ndvi.png,0.5888,2025-08-27,14:04,2025-08-27 14:04
27_08_14_09_ndvi.png,-0.0414,2025-08-27,14:09,2025-08-27 14:09
27_08_14_14_ndvi.png,0.2086,2025-08-27,14:14,2025-08-27 14:14
27_08_14_19_ndvi.png,0.2797,2025-08-27,14:19,2025-08-27 14:19
27_08_14_24_ndvi.png,0.4877,2025-08-27,14:24,2025-08-27 14:24
27_08_14_29_ndvi.png,0.2505,2025-08-27,14:29,2025-08-27 14:29
27_08_14_34_ndvi.png,0.2447,2025-08-27,14:34,2025-08-27 14:34
27_08_14_39_ndvi.png,0.3471,2025-08-27,14:39,2025-08-27 14:39
27_08_14_44_ndvi.png,0.5280,2025-08-27,14:44,2025-08-27 14:44
27_08_14_49_ndvi.png,0.5313,2025-08-27,14:49,2025-08-27 14:49
27_08_14_54_ndvi.png,0.2910,2025-08-27,14:54,2025-08-27 14:54
27_08_14_59_ndvi.png,0.3107,2025-08-27,14:59,2025-08-27 14:59
27_08_15_04_ndvi.png,0.3808,2025-08-27,15:04,2025-08-27 15:04
27_08_15_09_ndvi.png,0.2480,2025-08-27,15:09,2025-08-27 15:09
27_08_15_14_ndvi.png,-0.3975,2025-08-27,15:14,2025-08-27 15:14
27_08_15_19_ndvi.png,-0.4384,2025-08-27,15:19,2025-08-27 15:19
27_08_15_24_ndvi.png,0.3078,2025-08-27,15:24,2025-08-27 15:24
27_08_15_29_ndvi.png,0.2125,2025-08-27,15:29,2025-08-27 15:29
27_08_15_34_ndvi.png,0.4084,2025-08-27,15:34,2025-08-27 15:34
27_08_15_39_ndvi.png,0.4967,2025-08-27,15:39,2025-08-27 15:39
27_08_15_44_ndvi.png,0.2113,2025-08-27,15:44,2025-08-27 15:44
27_08_15_49_ndvi.png,0.2632,2025-08-27,15:49,2025-08-27 15:49
27_08_15_54_ndvi.png,0.2512,2025-08-27,15:54,2025-08-27 15:54
27_08_15_59_ndvi.png,0.2613,2025-08-27,15:59,2025-08-27 15:59
27_08_16_04_ndvi.png,0.1562,2025-08-27,16:04,2025-08-27 16:04
27_08_16_09_ndvi.png,0.0789,2025-08-27,16:09,2025-08-27 16:09
27_08_16_14_ndvi.png,0.2133,2025-08-27,16:14,2025-08-27 16:14
27_08_16_19_ndvi.png,0.4385,2025-08-27,16:19,2025-08-27 16:19
27_08_16_24_ndvi.png,0.3812,2025-08-27,16:24,2025-08-27 16:24
27_08_16_29_ndvi.png,0.3461,2025-08-27,16:29,2025-08-27 16:29
27_08_16_34_ndvi.png,0.2731,2025-08-27,16:34,2025-08-27 16:34
27_08_16_39_ndvi.png,-0.1269,2025-08-27,16:39,2025-08-27 16:39
27_08_16_44_ndvi.png,-0.2659,2025-08-27,16:44,2025-08-27 16:44
27_08_16_49_ndvi.png,-0.2382,2025-08-27,16:49,2025-08-27 16:49
27_08_16_54_ndvi.png,-0.1455,2025-08-27,16:54,2025-08-27 16:54
27_08_16_59_ndvi.png,0.3474,2025-08-27,16:59,2025-08-27 16:59
27_08_17_04_ndvi.png,0.2822,2025-08-27,17:04,2025-08-27 17:04
27_08_17_09_ndvi.png,-0.4970,2025-08-27,17:09,2025-08-27 17:09
27_08_17_14_ndvi.png,0.3040,2025-08-27,17:14,2025-08-27 17:14
27_08_17_19_ndvi.png,0.2469,2025-08-27,17:19,2025-08-27 17:19
27_08_17_24_ndvi.png,0.2013,2025-08-27,17:24,2025-08-27 17:24
27_08_17_29_ndvi.png,0.2111,2025-08-27,17:29,2025-08-27 17:29
27_08_17_34_ndvi.png,0.2319,2025-08-27,17:34,2025-08-27 17:34
27_08_17_39_ndvi.png,0.2484,2025-08-27,17:39,2025-08-27 17:39
27_08_17_44_ndvi.png,0.3322,2025-08-27,17:44,2025-08-27 17:44
27_08_17_49_ndvi.png,0.1666,2025-08-27,17:49,2025-08-27 17:49
27_08_17_54_ndvi.png,-0.1633,2025-08-27,17:54,2025-08-27 17:54
27_08_17_59_ndvi.png,0.0086,2025-08-27,17:59,2025-08-27 17:59
27_08_18_04_ndvi.png,-0.3618,2025-08-27,18:04,2025-08-27 18:04
27_08_18_09_ndvi.png,0.1493,2025-08-27,18:09,2025-08-27 18:09
27_08_18_14_ndvi.png,0.3912,2025-08-27,18:14,2025-08-27 18:14
27_08_18_19_ndvi.png,0.0730,2025-08-27,18:19,2025-08-27 18:19
27_08_18_24_ndvi.png,0.3718,2025-08-27,18:24,2025-08-27 18:24
27_08_18_29_ndvi.png,0.1419,2025-08-27,18:29,2025-08-27 18:29
27_08_18_34_ndvi.png,-0.4235,2025-08-27,18:34,2025-08-27 18:34
27_08_18_39_ndvi.png,-0.3155,2025-08-27,18:39,2025-08-27 18:39
27_08_18_44_ndvi.png,-0.1159,2025-08-27,18:44,2025-08-27 18:44
27_08_18_49_ndvi.png,0.0817,2025-08-27,18:49,2025-08-27 18:49
27_08_18_54_ndvi.png,-0.5038,2025-08-27,18:54,2025-08-27 18:54
27_08_18_59_ndvi.png,-0.9220,2025-08-27,18:59,2025-08-27 18:59
27_08_19_04_ndvi.png,0.2746,2025-08-27,19:04,2025-08-27 19:04
27_08_19_09_ndvi.png,0.2305,2025-08-27,19:09,2025-08-27 19:09
27_08_19_14_ndvi.png,-0.0570,2025-08-27,19:14,2025-08-27 19:14
27_08_19_19_ndvi.png,-0.8501,2025-08-27,19:19,2025-08-27 19:19
27_08_19_24_ndvi.png,-0.7531,2025-08-27,19:24,2025-08-27 19:24
27_08_19_29_ndvi.png,-0.8258,2025-08-27,19:29,2025-08-27 19:29
27_08_19_34_ndvi.png,-0.5355,2025-08-27,19:34,2025-08-27 19:34
27_08_19_39_ndvi.png,0.2044,2025-08-27,19:39,2025-08-27 19:39
27_08_19_45_ndvi.png,0.0669,2025-08-27,19:45,2025-08-27 19:45
27_08_19_50_ndvi.png,-0.6357,2025-08-27,19:50,2025-08-27 19:50
27_08_19_55_ndvi.png,-0.8059,2025-08-27,19:55,2025-08-27 19:55
27_08_20_00_ndvi.png,-0.6128,2025-08-27,20:00,2025-08-27 20:00
27_08_20_05_ndvi.png,-0.1582,2025-08-27,20:05,2025-08-27 20:05
27_08_20_10_ndvi.png,-1.0000,2025-08-27,20:10,2025-08-27 20:10
27_08_20_15_ndvi.png,-1.0000,2025-08-27,20:15,2025-08-27 20:15
27_08_20_20_ndvi.png,-1.0000,2025-08-27,20:20,2025-08-27 20:20
27_08_20_25_ndvi.png,-1.0000,2025-08-27,20:25,2025-08-27 20:25
27_08_20_30_ndvi.png,-1.0000,2025-08-27,20:30,2025-08-27 20:30
27_08_20_35_ndvi.png,-1.0000,2025-08-27,20:35,2025-08-27 20:35
27_08_20_45_ndvi.png,-1.0000,2025-08-27,20:45,2025-08-27 20:45
27_08_20_50_ndvi.png,-1.0000,2025-08-27,20:50,2025-08-27 20:50
27_08_20_55_ndvi.png,-1.0000,2025-08-27,20:55,2025-08-27 20:55
27_08_21_00_ndvi.png,-1.0000,2025-08-27,21:00,2025-08-27 21:00
27_08_21_05_ndvi.png,-1.0000,2025-08-27,21:05,2025-08-27 21:05
27_08_21_10_ndvi.png,-1.0000,2025-08-27,21:10,2025-08-27 21:10
27_08_21_15_ndvi.png,-1.0000,2025-08-27,21:15,2025-08-27 21:15
27_08_21_20_ndvi.png,-1.0000,2025-08-27,21:20,2025-08-27 21:20
27_08_21_25_ndvi.png,-1.0000,2025-08-27,21:25,2025-08-27 21:25
27_08_21_30_ndvi.png,-1.0000,2025-08-27,21:30,2025-08-27 21:30
27_08_21_35_ndvi.png,-1.0000,2025-08-27,21:35,2025-08-27 21:35
27_08_21_40_ndvi.png,-1.0000,2025-08-27,21:40,2025-08-27 21:40
27_08_21_45_ndvi.png,-1.0000,2025-08-27,21:45,2025-08-27 21:45
27_08_21_50_ndvi.png,-1.0000,2025-08-27,21:50,2025-08-27 21:50
27_08_21_55_ndvi.png,-1.0000,2025-08-27,21:55,2025-08-27 21:55
28_08_06_31_ndvi.png,-1.0000,2025-08-28,06:31,2025-08-28 06:31
28_08_06_36_ndvi.png,-1.0000,2025-08-28,06:36,2025-08-28 06:36
28_08_06_41_ndvi.png,-1.0000,2025-08-28,06:41,2025-08-28 06:41
28_08_06_46_ndvi.png,-0.4462,2025-08-28,06:46,2025-08-28 06:46
28_08_06_51_ndvi.png,-0.6592,2025-08-28,06:51,2025-08-28 06:51
28_08_06_56_ndvi.png,-0.9722,2025-08-28,06:56,2025-08-28 06:56
28_08_07_01_ndvi.png,0.1440,2025-08-28,07:01,2025-08-28 07:01
28_08_07_06_ndvi.png,-0.2990,2025-08-28,07:06,2025-08-28 07:06
28_08_07_11_ndvi.png,-0.3963,2025-08-28,07:11,2025-08-28 07:11
28_08_07_16_ndvi.png,-0.3814,2025-08-28,07:16,2025-08-28 07:16
28_08_07_21_ndvi.png,-0.2889,2025-08-28,07:21,2025-08-28 07:21
28_08_07_26_ndvi.png,-0.1880,2025-08-28,07:26,2025-08-28 07:26
28_08_07_31_ndvi.png,0.3618,2025-08-28,07:31,2025-08-28 07:31
28_08_07_36_ndvi.png,-0.4579,2025-08-28,07:36,2025-08-28 07:36
28_08_07_41_ndvi.png,0.0088,2025-08-28,07:41,2025-08-28 07:41
28_08_07_46_ndvi.png,-0.9636,2025-08-28,07:46,2025-08-28 07:46
28_08_07_51_ndvi.png,-0.6805,2025-08-28,07:51,2025-08-28 07:51
28_08_07_56_ndvi.png,-0.3038,2025-08-28,07:56,2025-08-28 07:56
28_08_08_01_ndvi.png,-0.9229,2025-08-28,08:01,2025-08-28 08:01
28_08_08_06_ndvi.png,-0.9393,2025-08-28,08:06,2025-08-28 08:06
28_08_08_11_ndvi.png,-0.4020,2025-08-28,08:11,2025-08-28 08:11
28_08_08_16_ndvi.png,-0.7561,2025-08-28,08:16,2025-08-28 08:16
28_08_08_21_ndvi.png,0.1275,2025-08-28,08:21,2025-08-28 08:21
28_08_08_26_ndvi.png,0.1639,2025-08-28,08:26,2025-08-28 08:26
28_08_08_31_ndvi.png,0.1835,2025-08-28,08:31,2025-08-28 08:31
28_08_08_36_ndvi.png,0.1027,2025-08-28,08:36,2025-08-28 08:36
28_08_08_41_ndvi.png,-0.5704,2025-08-28,08:41,2025-08-28 08:41
28_08_08_46_ndvi.png,-0.4888,2025-08-28,08:46,2025-08-28 08:46
28_08_08_51_ndvi.png,-0.1429,2025-08-28,08:51,2025-08-28 08:51
28_08_08_57_ndvi.png,-0.5322,2025-08-28,08:57,2025-08-28 08:57
28_08_09_02_ndvi.png,-0.5908,2025-08-28,09:02,2025-08-28 09:02
28_08_09_07_ndvi.png,-0.4903,2025-08-28,09:07,2025-08-28 09:07
28_08_09_12_ndvi.png,0.0249,2025-08-28,09:12,2025-08-28 09:12
28_08_09_17_ndvi.png,-0.1769,2025-08-28,09:17,2025-08-28 09:17
28_08_09_22_ndvi.png,0.2197,2025-08-28,09:22,2025-08-28 09:22
28_08_09_27_ndvi.png,0.3117,2025-08-28,09:27,2025-08-28 09:27
28_08_09_32_ndvi.png,0.3268,2025-08-28,09:32,2025-08-28 09:32
28_08_09_37_ndvi.png,0.2606,2025-08-28,09:37,2025-08-28 09:37
28_08_09_42_ndvi.png,-0.2200,2025-08-28,09:42,2025-08-28 09:42
28_08_09_47_ndvi.png,0.1910,2025-08-28,09:47,2025-08-28 09:47
28_08_09_52_ndvi.png,0.2593,2025-08-28,09:52,2025-08-28 09:52
28_08_09_57_ndvi.png,0.2014,2025-08-28,09:57,2025-08-28 09:57
28_08_10_02_ndvi.png,-0.3179,2025-08-28,10:02,2025-08-28 10:02
28_08_10_07_ndvi.png,-0.2157,2025-08-28,10:07,2025-08-28 10:07
28_08_10_12_ndvi.png,-0.2678,2025-08-28,10:12,2025-08-28 10:12
28_08_10_17_ndvi.png,0.0472,2025-08-28,10:17,2025-08-28 10:17
28_08_10_22_ndvi.png,0.2648,2025-08-28,10:22,2025-08-28 10:22
28_08_10_27_ndvi.png,0.2811,2025-08-28,10:27,2025-08-28 10:27
28_08_10_32_ndvi.png,0.2343,2025-08-28,10:32,2025-08-28 10:32
28_08_10_37_ndvi.png,0.1941,2025-08-28,10:37,2025-08-28 10:37
28_08_10_42_ndvi.png,0.1855,2025-08-28,10:42,2025-08-28 10:42
28_08_10_47_ndvi.png,0.2350,2025-08-28,10:47,2025-08-28 10:47
28_08_10_52_ndvi.png,-0.1830,2025-08-28,10:52,2025-08-28 10:52
28_08_10_57_ndvi.png,0.2794,2025-08-28,10:57,2025-08-28 10:57
28_08_11_02_ndvi.png,0.5023,2025-08-28,11:02,2025-08-28 11:02
28_08_11_07_ndvi.png,0.3014,2025-08-28,11:07,2025-08-28 11:07
28_08_11_12_ndvi.png,0.4121,2025-08-28,11:12,2025-08-28 11:12
28_08_11_17_ndvi.png,-0.1627,2025-08-28,11:17,2025-08-28 11:17
28_08_11_22_ndvi.png,0.3575,2025-08-28,11:22,2025-08-28 11:22
28_08_11_27_ndvi.png,0.3473,2025-08-28,11:27,2025-08-28 11:27
28_08_11_32_ndvi.png,0.3013,2025-08-28,11:32,2025-08-28 11:32
28_08_11_37_ndvi.png,0.3836,2025-08-28,11:37,2025-08-28 11:37
28_08_11_42_ndvi.png,0.5754,2025-08-28,11:42,2025-08-28 11:42
28_08_11_47_ndvi.png,0.4357,2025-08-28,11:47,2025-08-28 11:47
28_08_11_52_ndvi.png,0.5674,2025-08-28,11:52,2025-08-28 11:52
28_08_11_57_ndvi.png,0.4686,2025-08-28,11:57,2025-08-28 11:57
28_08_12_02_ndvi.png,0.5900,2025-08-28,12:02,2025-08-28 12:02
28_08_12_07_ndvi.png,0.6135,2025-08-28,12:07,2025-08-28 12:07
28_08_12_12_ndvi.png,0.6068,2025-08-28,12:12,2025-08-28 12:12
28_08_12_17_ndvi.png,0.5360,2025-08-28,12:17,2025-08-28 12:17
28_08_12_22_ndvi.png,0.6256,2025-08-28,12:22,2025-08-28 12:22
28_08_12_27_ndvi.png,0.6179,2025-08-28,12:27,2025-08-28 12:27
28_08_12_32_ndvi.png,0.5295,2025-08-28,12:32,2025-08-28 12:32
28_08_12_37_ndvi.png,0.5179,2025-08-28,12:37,2025-08-28 12:37
28_08_12_42_ndvi.png,0.8253,2025-08-28,12:42,2025-08-28 12:42
28_08_12_47_ndvi.png,0.6239,2025-08-28,12:47,2025-08-28 12:47
28_08_12_52_ndvi.png,0.5827,2025-08-28,12:52,2025-08-28 12:52
28_08_12_57_ndvi.png,0.4336,2025-08-28,12:57,2025-08-28 12:57
28_08_13_02_ndvi.png,0.4530,2025-08-28,13:02,2025-08-28 13:02
28_08_13_07_ndvi.png,0.6315,2025-08-28,13:07,2025-08-28 13:07
28_08_13_12_ndvi.png,0.3594,2025-08-28,13:12,2025-08-28 13:12
28_08_13_17_ndvi.png,-0.0386,2025-08-28,13:17,2025-08-28 13:17
28_08_13_22_ndvi.png,-0.0666,2025-08-28,13:22,2025-08-28 13:22
28_08_13_27_ndvi.png,-0.4901,2025-08-28,13:27,2025-08-28 13:27
28_08_13_32_ndvi.png,-0.0245,2025-08-28,13:32,2025-08-28 13:32
28_08_13_37_ndvi.png,-0.0032,2025-08-28,13:37,2025-08-28 13:37
28_08_13_42_ndvi.png,-0.0351,2025-08-28,13:42,2025-08-28 13:42
28_08_13_47_ndvi.png,0.4213,2025-08-28,13:47,2025-08-28 13:47
28_08_13_52_ndvi.png,0.4354,2025-08-28,13:52,2025-08-28 13:52
28_08_13_57_ndvi.png,0.4377,2025-08-28,13:57,2025-08-28 13:57
28_08_14_02_ndvi.png,0.2675,2025-08-28,14:02,2025-08-28 14:02
28_08_14_07_ndvi.png,0.3930,2025-08-28,14:07,2025-08-28 14:07
